,base-10,base-10,base-6,base-6,base-7,base-7,base-8,base-8,base-9,base-9,num_bases,num_bases,num_unique_bases,num_unique_bases,successes,successes
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
2140,199.685,0.6676638375709717,0.008333333333333333,0.09090593428863152,0.03,0.17058722109231972,0.11833333333333333,0.34784654982078095,0.875,1.2011279421166312,200.71666666666667,0.9572820320516255,1.6666666666666667,0.6548960901462858,0.9983333333333333,0.04079079416840143
2150,199.685,0.6676638375709717,0.008333333333333333,0.09090593428863152,0.03,0.17058722109231972,0.11666666666666667,0.346008991533779,0.8533333333333334,1.1882012549320995,200.69333333333333,0.9394797614755785,1.6566666666666667,0.6522695421032287,1.0,0.0
2160,199.70333333333335,0.6392617269597487,0.006666666666666667,0.08137703743822429,0.03,0.17058722109231972,0.115,0.33927619034251927,0.83,1.1508402727282947,200.685,0.9286773749083486,1.645,0.6524121907710376,0.9933333333333333,0.08137703743822462
2170,199.72166666666666,0.6089859513066647,0.006666666666666667,0.08137703743822429,0.028333333333333332,0.16592334240713655,0.11166666666666666,0.33545574306539294,0.82,1.150767859590577,200.68833333333333,0.9615251195655581,1.6333333333333333,0.6523461930260311,0.995,0.07053367989832914
2180,199.735,0.5956299186575509,0.006666666666666667,0.08137703743822429,0.028333333333333332,0.16592334240713655,0.11,0.3284813541131346,0.7916666666666666,1.1142698157188953,200.67166666666665,0.9365880749946746,1.6233333333333333,0.6517583055772215,1.0,0.0
2190,199.74833333333333,0.5730013573767145,0.006666666666666667,0.08137703743822429,0.028333333333333332,0.16592334240713655,0.11,0.3284813541131346,0.7666666666666667,1.093414631123784,200.66,0.9279367794557338,1.615,0.6507239558112661,0.9983333333333333,0.040790794168401576
2200,199.75,0.5722761571129799,0.005,0.07053367989832943,0.021666666666666667,0.1455926585450735,0.10166666666666667,0.3130450801757171,0.74,1.067270662328287,200.61833333333334,0.8903167351504085,1.5883333333333334,0.634190209812659,0.9966666666666667,0.057638721552635046
2210,199.755,0.5671346107113046,0.005,0.07053367989832943,0.021666666666666667,0.1455926585450735,0.1,0.31091263510295974,0.7083333333333334,1.0375920307241269,200.59,0.8728688332160769,1.57,0.636474665638785,0.9983333333333333,0.04079079416840145
2220,199.76666666666668,0.5557777333511043,0.005,0.07053367989832943,0.02,0.14000000000000076,0.095,0.30437093597560777,0.6783333333333333,1.0140006026735005,200.565,0.8693532078505302,1.5483333333333333,0.6358699203104031,1.0,0.0
2230,199.77,0.5541660400998955,0.0033333333333333335,0.057638721552635365,0.02,0.14000000000000076,0.09333333333333334,0.3021405118299912,0.6583333333333333,1.000798292475672,200.545,0.8512588717109838,1.54,0.6338243710471632,0.9966666666666667,0.0576387215526356
2240,199.785,0.5311387138340906,0.0033333333333333335,0.057638721552635365,0.02,0.14000000000000076,0.09166666666666666,0.299884236924108,0.6483333333333333,0.9923023172848484,200.54833333333335,0.8451807827651728,1.5333333333333334,0.6262764742685283,0.9966666666666667,0.057638721552635275
2250,199.78333333333333,0.5351531452667461,0.0033333333333333335,0.057638721552635365,0.018333333333333333,0.1341537260840046,0.08666666666666667,0.2929543005695996,0.63,0.9607809323669988,200.52166666666668,0.8038639326541699,1.52,0.6215035532212716,1.0,0.0
2260,199.79,0.515654923374151,0.0033333333333333335,0.057638721552635365,0.016666666666666666,0.12801909579780946,0.08166666666666667,0.28576894318468266,0.605,0.9393126919899093,200.49666666666667,0.7767381941312197,1.5033333333333334,0.6137227024932026,0.9966666666666667,0.05763872155263543
2270,199.80166666666668,0.5089176969041507,0.0033333333333333335,0.057638721552635365,0.013333333333333334,0.11469767022723573,0.07666666666666666,0.2783083821151546,0.5916666666666667,0.9335937136796824,200.48666666666668,0.7636462240825573,1.49,0.5999166608788268,0.995,0.0705336798983291
2280,199.80833333333334,0.49490459237670903,0.0033333333333333335,0.057638721552635365,0.013333333333333334,0.11469767022723573,0.06833333333333333,0.2651990866416322,0.5733333333333334,0.9135766099360343,200.46666666666667,0.7498147919467952,1.4733333333333334,0.5938200251104903,1.0,0.0
2290,199.81666666666666,0.4792934614849469,0.0033333333333333335,0.057638721552635365,0.011666666666666667,0.10738042445229683,0.06666666666666667,0.26246692913372816,0.5516666666666666,0.8702474105422876,200.45,0.717054158809963,1.4616666666666667,0.5903647648323489,0.9966666666666667,0.05763872155263549
2300,199.82666666666665,0.454557171566151,0.0033333333333333335,0.057638721552635365,0.011666666666666667,0.10738042445229683,0.065,0.2531962348324584,0.5266666666666666,0.8578785202786863,200.43333333333334,0.715697018452795,1.4466666666666668,0.5891990797307455,1.0,0.0
2310,199.83666666666667,0.4396842301268301,0.0016666666666666668,0.040790794168401485,0.011666666666666667,0.10738042445229683,0.06166666666666667,0.24738072322277402,0.5083333333333333,0.842573768613503,200.42,0.7072953178599959,1.435,0.5794609564068977,0.9983333333333333,0.04079079416840143
2320,199.84333333333333,0.43064551031626425,0.0016666666666666668,0.040790794168401485,0.011666666666666667,0.10738042445229683,0.058333333333333334,0.24137913929933885,0.48833333333333334,0.8265574524630579,200.40333333333334,0.709921748426467,1.4183333333333332,0.5773478635584957,1.0,0.0
2330,199.85333333333332,0.41451444151226063,0.0016666666666666668,0.040790794168401485,0.011666666666666667,0.10738042445229683,0.058333333333333334,0.24137913929933885,0.47333333333333333,0.8160609998986262,200.39833333333334,0.7185614486984118,1.41,0.576107628833364,1.0,0.0
2340,199.855,0.41308796480491733,0.0016666666666666668,0.040790794168401485,0.011666666666666667,0.10738042445229683,0.055,0.23517723812761646,0.455,0.7945491384007218,200.37833333333333,0.6989496087383984,1.395,0.5677220564090611,0.9966666666666667,0.057638721552635545
2350,199.855,0.41308796480491733,0.0016666666666666668,0.040790794168401485,0.011666666666666667,0.10738042445229683,0.051666666666666666,0.22875872782378182,0.44166666666666665,0.7767006430336556,200.36166666666668,0.6714639892718623,1.385,0.5628276823326985,1.0,0.0
2360,199.86,0.4087378948258496,0.0016666666666666668,0.040790794168401485,0.011666666666666667,0.10738042445229683,0.04833333333333333,0.22210483010406676,0.42,0.7551600271907064,200.34166666666667,0.6544187412420984,1.3683333333333334,0.5591635618393664,1.0,0.0
2370,199.86333333333334,0.40577771692831144,0.0016666666666666668,0.040790794168401485,0.011666666666666667,0.10738042445229683,0.045,0.2151937111844422,0.4,0.7302967433402258,200.32166666666666,0.6257240250745999,1.355,0.5498257299666249,0.9966666666666667,0.05763872155263527
2380,199.86333333333334,0.40577771692831144,0.0016666666666666668,0.040790794168401485,0.011666666666666667,0.10738042445229683,0.045,0.2151937111844422,0.39,0.7126710321038741,200.31166666666667,0.6119890158781853,1.35,0.5484827557301465,0.9983333333333333,0.0407907941684016
2390,199.87,0.3955165398985624,0.0016666666666666668,0.040790794168401485,0.011666666666666667,0.10738042445229683,0.043333333333333335,0.21163385572466736,0.37333333333333335,0.7028197176769851,200.3,0.6110100926607763,1.3366666666666667,0.5446609546824103,0.995,0.07053367989832925
2400,199.87166666666667,0.3939507865485494,0.0016666666666666668,0.040790794168401485,0.011666666666666667,0.10738042445229683,0.043333333333333335,0.21163385572466736,0.35333333333333333,0.6671997868371624,200.28166666666667,0.5793650739291112,1.3283333333333334,0.542092140589484,1.0,0.0
2410,199.87833333333333,0.3832282464653254,0.0016666666666666668,0.040790794168401485,0.011666666666666667,0.10738042445229683,0.043333333333333335,0.21163385572466736,0.3383333333333333,0.651048299966206,200.27333333333334,0.56741127549209,1.3183333333333334,0.5388233064331546,1.0,0.0
2420,199.885,0.37653021127128977,0.0016666666666666668,0.040790794168401485,0.011666666666666667,0.10738042445229683,0.04,0.20428737928059384,0.32666666666666666,0.6402777175222907,200.265,0.566958258310669,1.3083333333333333,0.5322254117278603,1.0,0.0
2430,199.88666666666666,0.38360859682175164,0.0016666666666666668,0.040790794168401485,0.011666666666666667,0.10738042445229683,0.03666666666666667,0.19661016137411597,0.31166666666666665,0.6254576102520613,200.24833333333333,0.5354100194139915,1.295,0.5208726651815534,1.0,0.0
2440,199.89,0.380219235003527,0.0016666666666666668,0.040790794168401485,0.011666666666666667,0.10738042445229683,0.03333333333333333,0.1885618083164131,0.3,0.6218252702059229,200.23666666666668,0.5329060788627626,1.28,0.5147167505855352,0.9983333333333333,0.04079079416840141
2450,199.89666666666668,0.3549491356362052,0.0016666666666666668,0.040790794168401485,0.011666666666666667,0.10738042445229683,0.03166666666666667,0.18438335668444247,0.29,0.6158192375472984,200.23166666666665,0.5335390228360883,1.27,0.5103266927501783,0.9983333333333333,0.0407907941684015
2460,199.89666666666668,0.3549491356362052,0.0016666666666666668,0.040790794168401485,0.011666666666666667,0.10738042445229683,0.03,0.180092568789869,0.27166666666666667,0.5982172589359906,200.21166666666667,0.5068174117854383,1.255,0.49997499937496886,1.0,0.0
2470,199.89833333333334,0.3530777377418314,0.0016666666666666668,0.040790794168401485,0.011666666666666667,0.10738042445229683,0.03,0.180092568789869,0.26166666666666666,0.5801125369749872,200.20333333333335,0.49530013347688817,1.2483333333333333,0.4966526843669434,1.0,0.0
2480,199.90333333333334,0.3473550856912199,0.0016666666666666668,0.040790794168401485,0.011666666666666667,0.10738042445229683,0.02666666666666667,0.17113996870658021,0.25666666666666665,0.5780330632604191,200.2,0.4898979485566331,1.24,0.4855237721608824,1.0,0.0
2490,199.905,0.34541038393964535,0.0016666666666666668,0.040790794168401485,0.011666666666666667,0.10738042445229683,0.023333333333333334,0.16162370563200754,0.25333333333333335,0.5766184950978333,200.195,0.4868007806074254,1.2333333333333334,0.4818944098266971,1.0,0.0
2500,199.90666666666667,0.3434465832637671,0.0016666666666666668,0.040790794168401485,0.011666666666666667,0.10738042445229683,0.023333333333333334,0.16162370563200754,0.24833333333333332,0.5715451765948958,200.19166666666666,0.4812454905993646,1.23,0.4800347209664433,1.0,0.0
2510,199.90833333333333,0.34146335414246215,0.0016666666666666668,0.040790794168401485,0.011666666666666667,0.10738042445229683,0.023333333333333334,0.16162370563200754,0.24166666666666667,0.5656240408217788,200.18666666666667,0.47450559064731374,1.225,0.47718794340734466,1.0,0.0
2520,199.91166666666666,0.33246135949243,0.0016666666666666668,0.040790794168401485,0.011666666666666667,0.10738042445229683,0.023333333333333334,0.16162370563200754,0.23333333333333334,0.5587684871413389,200.18166666666667,0.4711658118138691,1.2183333333333333,0.4732834480754848,1.0,0.0
2530,199.91333333333333,0.3303869784897043,0.0016666666666666668,0.040790794168401485,0.01,0.09949874371066161,0.021666666666666667,0.15662233415306925,0.225,0.5517019122678462,200.17166666666665,0.45335477890451026,1.2083333333333333,0.45999698066641753,1.0,0.0
2540,199.91666666666666,0.3157882553582712,0.0016666666666666668,0.040790794168401485,0.008333333333333333,0.09090593428863122,0.021666666666666667,0.15662233415306925,0.22,0.5491812087098352,200.16833333333332,0.4546030014076974,1.2016666666666667,0.45570153487660103,1.0,0.0
2550,199.91666666666666,0.3157882553582712,0.0016666666666666668,0.040790794168401485,0.008333333333333333,0.09090593428863122,0.02,0.15143755588800853,0.21666666666666667,0.5444160990353711,200.16333333333333,0.4472011727275432,1.1983333333333333,0.4498116889939127,1.0,0.0
2560,199.92,0.311341184768948,0.0016666666666666668,0.040790794168401485,0.008333333333333333,0.09090593428863122,0.02,0.15143755588800853,0.21166666666666667,0.5417846025456593,200.16166666666666,0.44594157564516296,1.1933333333333334,0.44641784114088523,1.0,0.0
2570,199.925,0.2989565185775326,0.0016666666666666668,0.040790794168401485,0.008333333333333333,0.09090593428863122,0.016666666666666666,0.12801909579780915,0.21,0.5408943211632591,200.16166666666666,0.44594157564516296,1.19,0.4441095960833706,1.0,0.0
2580,199.92666666666668,0.29657301892713467,0.0016666666666666668,0.040790794168401485,0.008333333333333333,0.09090593428863122,0.016666666666666666,0.12801909579780915,0.20333333333333334,0.5310262600746661,200.15666666666667,0.44585747598183106,1.185,0.44057727282888254,0.9983333333333333,0.0407907941684016
2590,199.93166666666667,0.28342645528523974,0.0016666666666666668,0.040790794168401485,0.008333333333333333,0.09090593428863122,0.015,0.12155245781143273,0.19666666666666666,0.5208859973374393,200.15333333333334,0.4432706722634445,1.1783333333333332,0.43189183316608104,0.9983333333333333,0.040790794168401555
2600,199.935,0.2722284579784642,0.0016666666666666668,0.040790794168401485,0.006666666666666667,0.08137703743822419,0.015,0.12155245781143273,0.18833333333333332,0.5028557336740686,200.14666666666668,0.43415307080439713,1.1733333333333333,0.4242116871982133,1.0,0.0
2610,199.93666666666667,0.26954694499392123,0.0016666666666666668,0.040790794168401485,0.006666666666666667,0.08137703743822419,0.015,0.12155245781143273,0.18,0.4805552344250677,200.14,0.42079290234825406,1.17,0.42162384499297967,1.0,0.0
2620,199.94166666666666,0.25481474752367894,0.0016666666666666668,0.040790794168401485,0.006666666666666667,0.08137703743822419,0.015,0.12155245781143273,0.17333333333333334,0.4654269246855208,200.13833333333332,0.4272359483418461,1.1683333333333332,0.42031403603602235,1.0,0.0
2630,199.94333333333333,0.25190386173212054,0.0016666666666666668,0.040790794168401485,0.006666666666666667,0.08137703743822419,0.015,0.12155245781143273,0.16833333333333333,0.46187720830926204,200.135,0.4243917215655079,1.1633333333333333,0.4163198556665558,0.9983333333333333,0.0407907941684015
2640,199.94666666666666,0.23907228102721573,0.0016666666666666668,0.040790794168401485,0.006666666666666667,0.08137703743822419,0.013333333333333334,0.11469767022723558,0.16166666666666665,0.4421883711220336,200.13,0.4038564101261705,1.1583333333333334,0.40816322987528053,1.0,0.0
2650,199.94833333333332,0.2359319581762696,0.0016666666666666668,0.040790794168401485,0.006666666666666667,0.08137703743822419,0.013333333333333334,0.11469767022723558,0.15333333333333332,0.43184359308537507,200.12333333333333,0.39343219096674126,1.1516666666666666,0.40248878521298137,1.0,0.0
2660,199.94833333333332,0.2359319581762696,0.0016666666666666668,0.040790794168401485,0.006666666666666667,0.08137703743822419,0.013333333333333334,0.11469767022723558,0.14666666666666667,0.42640617047859586,200.11666666666667,0.3869395588747989,1.145,0.3966211458474345,1.0,0.0
2670,199.95,0.23273733406281552,0.0016666666666666668,0.040790794168401485,0.006666666666666667,0.08137703743822419,0.013333333333333334,0.11469767022723558,0.14166666666666666,0.4142429507212198,200.11333333333334,0.37923900408874023,1.1416666666666666,0.39361218928731895,1.0,0.0
2680,199.95166666666665,0.22948614095166886,0.0016666666666666668,0.040790794168401485,0.005,0.07053367989832912,0.013333333333333334,0.11469767022723558,0.13666666666666666,0.40577771692831577,200.10833333333332,0.36045881256470064,1.1366666666666667,0.3846932399833528,0.9983333333333333,0.04079079416840151
2690,199.955,0.2228040993040013,0.0,0.0,0.005,0.07053367989832912,0.013333333333333334,0.11469767022723558,0.13,0.39551653989856833,200.10333333333332,0.3502221517202418,1.13,0.3738538038681277,0.9983333333333333,0.04079079416840142
2700,199.955,0.2228040993040013,0.0,0.0,0.005,0.07053367989832912,0.013333333333333334,0.11469767022723558,0.12833333333333333,0.39395078654854954,200.10166666666666,0.34832535876039195,1.1283333333333334,0.3721969311474162,1.0,0.0
2710,199.95666666666668,0.2193677784503074,0.0,0.0,0.005,0.07053367989832912,0.013333333333333334,0.11469767022723558,0.12666666666666668,0.38810078874207865,200.10166666666666,0.34832535876039195,1.1283333333333334,0.3721969311474162,1.0,0.0
2720,199.96,0.21228911104120943,0.0,0.0,0.0033333333333333335,0.05763872155263576,0.01,0.09949874371066174,0.12,0.3771825375950824,200.09333333333333,0.3285659074760431,1.1183333333333334,0.3478465498207809,0.995,0.07053367989832926
2730,199.96,0.21228911104120943,0.0,0.0,0.0016666666666666668,0.04079079416840157,0.01,0.09949874371066174,0.11166666666666666,0.3685971905602226,200.08333333333334,0.3050500869620503,1.1083333333333334,0.32649230040266325,1.0,0.0
2740,199.96,0.21228911104120943,0.0,0.0,0.0016666666666666668,0.04079079416840157,0.01,0.09949874371066174,0.10666666666666667,0.34922135609890403,200.07833333333335,0.29245607457455036,1.1066666666666667,0.324482493963681,1.0,0.0
2750,199.96333333333334,0.1966101613741161,0.0,0.0,0.0016666666666666668,0.04079079416840157,0.008333333333333333,0.09090593428863078,0.10166666666666667,0.33862056772867183,200.075,0.2817356917396138,1.1016666666666666,0.313045080175717,1.0,0.0
2760,199.965,0.19263523388345294,0.0,0.0,0.0016666666666666668,0.04079079416840157,0.008333333333333333,0.09090593428863078,0.09666666666666666,0.3276007054666124,200.07166666666666,0.27054985163962536,1.0983333333333334,0.3087564664190112,0.9983333333333333,0.040790794168401416
2770,199.965,0.19263523388345294,0.0,0.0,0.0016666666666666668,0.04079079416840157,0.006666666666666667,0.08137703743822416,0.09333333333333334,0.32345358588555234,200.06666666666666,0.2624669291337283,1.0933333333333333,0.3021405118299912,1.0,0.0
2780,199.965,0.19263523388345294,0.0,0.0,0.0016666666666666668,0.04079079416840157,0.006666666666666667,0.08137703743822416,0.085,0.3126899422750895,200.05833333333334,0.2481878768639252,1.085,0.2905884833689482,1.0,0.0
2790,199.96666666666667,0.1885618083164133,0.0,0.0,0.0016666666666666668,0.04079079416840157,0.006666666666666667,0.08137703743822416,0.085,0.3126899422750895,200.06,0.25113077602449635,1.085,0.2905884833689482,1.0,0.0
2800,199.96833333333333,0.1751110758601209,0.0,0.0,0.0016666666666666668,0.04079079416840157,0.006666666666666667,0.08137703743822416,0.08166666666666667,0.3082161939649248,200.05833333333334,0.24818787686392516,1.0816666666666668,0.2857689431846824,1.0,0.0
2810,199.96833333333333,0.1751110758601209,0.0,0.0,0.0016666666666666668,0.04079079416840157,0.006666666666666667,0.08137703743822416,0.08,0.3059411708155663,200.05666666666667,0.24519833242137193,1.08,0.28331372481167616,1.0,0.0
2820,199.96833333333333,0.1751110758601209,0.0,0.0,0.0016666666666666668,0.04079079416840157,0.006666666666666667,0.08137703743822416,0.075,0.2875905654456243,200.05166666666668,0.228758727823784,1.0766666666666667,0.27830838211515435,1.0,0.0
2830,199.97,0.17058722109231952,0.0,0.0,0.0,0.0,0.006666666666666667,0.08137703743822416,0.07333333333333333,0.2851120637379101,200.05,0.23273733406281552,1.0733333333333333,0.2731706833139731,1.0,0.0
2840,199.97,0.17058722109231952,0.0,0.0,0.0,0.0,0.006666666666666667,0.08137703743822416,0.07166666666666667,0.2766415651263494,200.04833333333335,0.2221048301040656,1.0733333333333333,0.2731706833139731,1.0,0.0
2850,199.97666666666666,0.15095989165632423,0.0,0.0,0.0,0.0,0.006666666666666667,0.08137703743822416,0.07,0.2740437921208933,200.05333333333334,0.23199616855073796,1.0716666666666668,0.27054985163962375,0.9983333333333333,0.04079079416840144
2860,199.97666666666666,0.15095989165632423,0.0,0.0,0.0,0.0,0.006666666666666667,0.08137703743822416,0.06833333333333333,0.27141092256740407,200.05166666666668,0.22875872782378404,1.07,0.26789301347117295,1.0,0.0
2870,199.97833333333332,0.14559265854507258,0.0,0.0,0.0,0.0,0.006666666666666667,0.08137703743822416,0.065,0.2596953343182484,200.05,0.22546248764114502,1.0683333333333334,0.26519908664163244,1.0,0.0
2880,199.98,0.14000000000000096,0.0,0.0,0.0,0.0,0.006666666666666667,0.08137703743822416,0.06333333333333334,0.25688302569241367,200.05,0.22546248764114502,1.0666666666666667,0.26246692913372804,1.0,0.0
2890,199.98,0.14000000000000096,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05763872155263556,0.06166666666666667,0.25402865105250627,200.045,0.20730412441628013,1.0616666666666668,0.24738072322277388,1.0,0.0
2900,199.98,0.14000000000000096,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05763872155263556,0.058333333333333334,0.2481878768639258,200.04166666666666,0.1998263134713641,1.0583333333333333,0.2413791392993393,1.0,0.0
2910,199.98,0.14000000000000096,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05763872155263556,0.051666666666666666,0.23593195817626775,200.035,0.18377975949489037,1.0516666666666667,0.22875872782378123,1.0,0.0
2920,199.98166666666665,0.1341537260840059,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05763872155263556,0.04833333333333333,0.2294861409516702,200.03333333333333,0.17950549357115078,1.0483333333333333,0.2221048301040671,0.9983333333333333,0.04079079416840146
2930,199.98333333333332,0.12801909579781032,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05763872155263556,0.045,0.22280409930399944,200.03166666666667,0.17511107586012092,1.045,0.21519371118444217,1.0,0.0
2940,199.985,0.12155245781143297,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05763872155263556,0.043333333333333335,0.21936777845030636,200.03166666666667,0.17511107586012092,1.0433333333333332,0.21163385572466747,1.0,0.0
2950,199.985,0.12155245781143297,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05763872155263556,0.043333333333333335,0.21936777845030636,200.03166666666667,0.17511107586012092,1.0433333333333332,0.21163385572466747,1.0,0.0
2960,199.985,0.12155245781143297,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05763872155263556,0.041666666666666664,0.21586389744980972,200.03,0.17058722109231952,1.0416666666666667,0.2079997329058108,1.0,0.0
2970,199.985,0.12155245781143297,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05763872155263556,0.04,0.21228911104120846,200.02833333333334,0.16592334240713622,1.04,0.20428737928059384,1.0,0.0
2980,199.98666666666668,0.11469767022723439,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05763872155263556,0.03833333333333333,0.20863977462496522,200.02833333333334,0.16592334240713633,1.0383333333333333,0.20049244928979948,1.0,0.0
2990,199.98666666666668,0.11469767022723439,0.0,0.0,0.0,0.0,0.0033333333333333335,0.05763872155263556,0.03666666666666667,0.20491190519071692,200.02666666666667,0.16110727964792915,1.0366666666666666,0.19661016137411622,1.0,0.0
3000,199.98666666666668,0.11469767022723439,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0407907941684015,0.03666666666666667,0.20491190519071692,200.025,0.15612494995995865,1.035,0.1837797594948919,1.0,0.0
3010,199.98666666666668,0.11469767022723439,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0407907941684015,0.035,0.20110113541864297,200.02333333333334,0.15095989165632395,1.0333333333333334,0.1795054935711505,1.0,0.0
3020,199.98666666666668,0.11469767022723439,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0407907941684015,0.03333333333333333,0.19720265943665422,200.02166666666668,0.14559265854507258,1.0316666666666667,0.17511107586012073,1.0,0.0
3030,199.98666666666668,0.11469767022723439,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0407907941684015,0.03166666666666667,0.19321116829923587,200.02,0.14000000000000085,1.03,0.1705872210923198,1.0,0.0
3040,199.98666666666668,0.11469767022723439,0.0,0.0,0.0,0.0,0.0016666666666666668,0.0407907941684015,0.03,0.1891207727000585,200.01833333333335,0.13415372608400492,1.0283333333333333,0.16592334240713638,1.0,0.0
3050,199.98833333333334,0.10738042445229756,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.1891207727000585,200.01833333333335,0.14604983928630605,1.0266666666666666,0.16110727964792682,1.0,0.0
3060,199.98833333333334,0.10738042445229756,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.1891207727000585,200.01833333333335,0.14604983928630605,1.0266666666666666,0.16110727964792682,1.0,0.0
3070,199.99,0.09949874371066174,0.0,0.0,0.0,0.0,0.0,0.0,0.028333333333333332,0.18492490968558722,200.01833333333335,0.14604983928630605,1.025,0.1561249499599593,1.0,0.0
3080,199.99,0.09949874371066174,0.0,0.0,0.0,0.0,0.0,0.0,0.028333333333333332,0.18492490968558722,200.01833333333335,0.14604983928630605,1.025,0.1561249499599593,1.0,0.0
3090,199.99,0.09949874371066174,0.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.1806162291219219,200.01666666666668,0.14043582955293996,1.0233333333333334,0.15095989165632198,1.0,0.0
3100,199.99,0.09949874371066174,0.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.1806162291219219,200.01666666666668,0.14043582955293996,1.0233333333333334,0.15095989165632198,1.0,0.0
3110,199.99,0.09949874371066174,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.16645820296198385,200.015,0.12155245781143237,1.0233333333333334,0.15095989165632198,1.0,0.0
3120,199.99,0.09949874371066174,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.16645820296198385,200.015,0.12155245781143237,1.0233333333333334,0.15095989165632198,1.0,0.0
3130,199.99166666666667,0.09090593428863183,0.0,0.0,0.0,0.0,0.0,0.0,0.021666666666666667,0.15662233415306923,200.01333333333332,0.1146976702272346,1.02,0.1400000000000012,1.0,0.0
3140,199.99166666666667,0.09090593428863183,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.15143755588800875,200.01166666666666,0.10738042445229751,1.0183333333333333,0.13415372608400397,1.0,0.0
3150,199.99166666666667,0.09090593428863183,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.15143755588800875,200.01166666666666,0.10738042445229751,1.0183333333333333,0.13415372608400397,1.0,0.0
3160,199.99166666666667,0.09090593428863183,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.15143755588800875,200.01166666666666,0.10738042445229751,1.0183333333333333,0.13415372608400397,1.0,0.0
3170,199.99166666666667,0.09090593428863183,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.15143755588800875,200.01166666666666,0.10738042445229751,1.0183333333333333,0.13415372608400397,1.0,0.0
3180,199.99166666666667,0.09090593428863183,0.0,0.0,0.0,0.0,0.0,0.0,0.018333333333333333,0.1460498392863041,200.01,0.09949874371066184,1.0166666666666666,0.12801909579780943,1.0,0.0
3190,199.99166666666667,0.09090593428863183,0.0,0.0,0.0,0.0,0.0,0.0,0.018333333333333333,0.1460498392863041,200.01,0.09949874371066184,1.0166666666666666,0.12801909579780943,1.0,0.0
3200,199.99166666666667,0.09090593428863183,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.14043582955293796,200.00833333333333,0.09090593428863097,1.015,0.12155245781143308,1.0,0.0
3210,199.99166666666667,0.09090593428863183,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.14043582955293796,200.00833333333333,0.09090593428863097,1.015,0.12155245781143308,0.9983333333333333,0.04079079416840153
3220,199.99166666666667,0.09090593428863183,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.13456720749623047,200.00666666666666,0.0813770374382245,1.0133333333333334,0.11469767022723557,0.9983333333333333,0.0407907941684015
3230,199.99166666666667,0.09090593428863183,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.13456720749623047,200.00666666666666,0.0813770374382245,1.0133333333333334,0.11469767022723557,1.0,0.0
3240,199.99333333333334,0.08137703743822443,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.13456720749623047,200.00833333333333,0.09090593428863103,1.0133333333333334,0.11469767022723557,1.0,0.0
3250,199.99333333333334,0.08137703743822443,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.13456720749623047,200.00833333333333,0.09090593428863103,1.0133333333333334,0.11469767022723557,1.0,0.0
3260,199.99333333333334,0.08137703743822443,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.12840906856172077,200.00666666666666,0.0813770374382245,1.0116666666666667,0.1073804244522968,0.9983333333333333,0.04079079416840153
3270,199.99333333333334,0.08137703743822443,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.12840906856172077,200.00666666666666,0.0813770374382245,1.0116666666666667,0.1073804244522968,1.0,0.0
3280,199.99333333333334,0.08137703743822443,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.12840906856172077,200.00666666666666,0.0813770374382245,1.0116666666666667,0.1073804244522968,1.0,0.0
3290,199.99333333333334,0.08137703743822443,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.12840906856172077,200.00666666666666,0.0813770374382245,1.0116666666666667,0.1073804244522968,1.0,0.0
