,base-10,base-10,base-6,base-6,base-7,base-7,base-8,base-8,base-9,base-9,num_bases,num_bases,num_unique_bases,num_unique_bases,successes,successes
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
2130,199.68,0.6589891248470354,0.028333333333333332,0.16592334240713616,0.065,0.2465258607124218,0.18833333333333332,0.44668843230551203,0.94,1.2246360003418721,200.90166666666667,1.1248691281902787,1.7883333333333333,0.7551140458382587,0.995,0.07053367989832939
2140,199.705,0.603855667081681,0.028333333333333332,0.16592334240713616,0.06333333333333334,0.24356153682842135,0.17833333333333334,0.4241036298935568,0.9133333333333333,1.185673741896232,200.88833333333332,1.0965995420186732,1.78,0.7493997598078087,0.9966666666666667,0.057638721552635545
2150,199.72333333333333,0.5917112659247056,0.02666666666666667,0.1611072796479269,0.05333333333333334,0.2246973272847039,0.17,0.4136423575989262,0.88,1.1614358929072859,200.85333333333332,1.0669999479329377,1.7516666666666667,0.7416179759298029,0.9933333333333333,0.08137703743822476
2160,199.735,0.5814708361846999,0.025,0.15612494995995946,0.05,0.21794494717703486,0.15666666666666668,0.4026440390993295,0.8483333333333334,1.1483309143661036,200.815,1.0507655939044287,1.7166666666666666,0.7255266286559661,1.0,0.0
2170,199.73666666666668,0.5807944750272828,0.025,0.15612494995995946,0.04666666666666667,0.2109238935940851,0.14833333333333334,0.3868641736952228,0.8316666666666667,1.1328418051765028,200.78833333333333,1.0296587892220483,1.7,0.7187952884282613,0.9933333333333333,0.08137703743822453
2180,199.75,0.5575242894559244,0.025,0.15612494995995946,0.045,0.2073041244162783,0.14666666666666667,0.3809928549927868,0.8066666666666666,1.1132335284606283,200.77333333333334,1.0207622424225689,1.6933333333333334,0.7183004632850759,0.995,0.07053367989832941
2190,199.76333333333332,0.5329060788627635,0.025,0.15612494995995946,0.045,0.2073041244162783,0.14,0.3702251567177267,0.7816666666666666,1.0865835857810924,200.755,1.0140553896771753,1.6816666666666666,0.7120373741751346,1.0,0.0
2200,199.77,0.5295595654252052,0.025,0.15612494995995946,0.043333333333333335,0.20360637405434037,0.135,0.36529668307646507,0.7516666666666667,1.0677065243887036,200.725,0.994673313203889,1.6633333333333333,0.7070989244008868,0.9966666666666667,0.057638721552635226
2210,199.78,0.5211525688318125,0.025,0.15612494995995946,0.043333333333333335,0.20360637405434037,0.12833333333333333,0.35383219500523344,0.7266666666666667,1.0465605041701525,200.70333333333335,0.9825081283237399,1.6466666666666667,0.7036729038093993,0.9966666666666667,0.057638721552635344
2220,199.78666666666666,0.5142848324507454,0.023333333333333334,0.1509598916563221,0.043333333333333335,0.20360637405434037,0.125,0.35029749261639503,0.7066666666666667,1.0249986449855573,200.685,0.972509640055048,1.6366666666666667,0.7009438081773878,0.995,0.07053367989832923
2230,199.79833333333335,0.5009962297485065,0.023333333333333334,0.1509598916563221,0.043333333333333335,0.20360637405434037,0.12166666666666667,0.34669471040415717,0.6816666666666666,0.9934773385549447,200.66833333333332,0.9513134195533115,1.6266666666666667,0.6980608060111173,0.9983333333333333,0.04079079416840144
2240,199.80833333333334,0.49152540343528867,0.023333333333333334,0.1509598916563221,0.041666666666666664,0.1998263134713627,0.12,0.34486712417006715,0.655,0.9691792059951257,200.64833333333334,0.9226757586257209,1.61,0.6888879928309565,0.9966666666666667,0.05763872155263505
2250,199.81166666666667,0.4860012574286426,0.021666666666666667,0.1455926585450735,0.03833333333333333,0.19199971064793053,0.11333333333333333,0.33737549143680057,0.635,0.9618255212528616,200.62,0.9177508739667191,1.585,0.6778212645429984,0.995,0.07053367989832915
2260,199.82166666666666,0.4794412256876659,0.02,0.1400000000000009,0.03833333333333333,0.19199971064793053,0.10666666666666667,0.324482493963681,0.61,0.9458153449097053,200.59666666666666,0.891060541651853,1.565,0.6676638375709714,0.9983333333333333,0.040790794168401555
2270,199.825,0.4701506850645488,0.018333333333333333,0.13415372608400436,0.03666666666666667,0.18794207145347383,0.1,0.305505046330389,0.59,0.9247882640547113,200.57,0.8593214377247557,1.5483333333333333,0.6590375979832703,1.0,0.0
2280,199.83333333333334,0.4606758320361728,0.018333333333333333,0.13415372608400436,0.03333333333333333,0.17950549357115056,0.09833333333333333,0.3033104386964302,0.575,0.9061134954665818,200.55833333333334,0.8465206567014244,1.5366666666666666,0.6597895287303533,1.0,0.0
2290,199.83666666666667,0.45824544611909673,0.018333333333333333,0.13415372608400436,0.03166666666666667,0.17511107586012087,0.09666666666666666,0.30109061020821537,0.56,0.8961398700351806,200.54333333333332,0.8434782484187409,1.525,0.6603345111885831,1.0,0.0
2300,199.84166666666667,0.45084796649079695,0.018333333333333333,0.13415372608400436,0.03,0.17058722109231972,0.08833333333333333,0.28959262575018746,0.54,0.8727733573691023,200.51833333333335,0.8203640790662591,1.505,0.6506214977491371,1.0,0.0
2310,199.85,0.4368447474027086,0.018333333333333333,0.13415372608400436,0.03,0.17058722109231972,0.08,0.27736858750286214,0.52,0.8599999999999978,200.49833333333333,0.8041541449802282,1.485,0.6375277771726252,0.9983333333333333,0.040790794168401465
2320,199.85166666666666,0.4355041778087686,0.018333333333333333,0.13415372608400436,0.03,0.17058722109231972,0.07666666666666666,0.2722539664031023,0.5066666666666667,0.8465354228986617,200.48333333333332,0.7893386824143038,1.4766666666666666,0.6320249643452034,0.9983333333333333,0.04079079416840144
2330,199.855,0.4250196073908464,0.016666666666666666,0.1280190957978097,0.028333333333333332,0.1659233424071365,0.07333333333333333,0.2669997919266783,0.4816666666666667,0.8244173026379851,200.455,0.777587079796638,1.4583333333333333,0.6284350050367637,1.0,0.0
2340,199.865,0.4042791939571822,0.016666666666666666,0.1280190957978097,0.028333333333333332,0.1659233424071365,0.07166666666666667,0.2643177801225053,0.47833333333333333,0.8202828103092823,200.46,0.7821338333900011,1.455,0.6255464277999909,1.0,0.0
2350,199.87166666666667,0.389697175880052,0.016666666666666666,0.1280190957978097,0.02666666666666667,0.161107279647927,0.07166666666666667,0.2643177801225053,0.46166666666666667,0.8011640836238774,200.44833333333332,0.7707121526369141,1.445,0.6220731468243899,0.995,0.07053367989832951
2360,199.87833333333333,0.37885426690952684,0.016666666666666666,0.1280190957978097,0.02666666666666667,0.161107279647927,0.07,0.2615976554431112,0.44333333333333336,0.7746755593293372,200.435,0.7740208868844143,1.435,0.6211078811285495,0.9983333333333333,0.04079079416840154
2370,199.88666666666666,0.35658877654176707,0.016666666666666666,0.1280190957978097,0.02666666666666667,0.161107279647927,0.06833333333333333,0.25883821630938253,0.42833333333333334,0.7537885792596103,200.42666666666668,0.7646059260967157,1.425,0.6145798022497418,0.9983333333333333,0.0407907941684014
2380,199.89166666666668,0.35108957388234585,0.015,0.12155245781143295,0.025,0.1561249499599598,0.06666666666666667,0.2560381915956213,0.42,0.7236021006050225,200.41833333333332,0.7257161214199976,1.4183333333333332,0.5999976851807224,1.0,0.0
2390,199.895,0.3376018364878954,0.015,0.12155245781143295,0.023333333333333334,0.15095989165632273,0.06666666666666667,0.2560381915956213,0.4033333333333333,0.7075701771241915,200.40333333333334,0.7261695547337583,1.4083333333333334,0.5957604850571692,0.9983333333333333,0.04079079416840149
2400,199.90166666666667,0.32454669241197664,0.015,0.12155245781143295,0.023333333333333334,0.15095989165632273,0.065,0.25319623483245857,0.38333333333333336,0.6902093080282891,200.38833333333332,0.7053584589097585,1.3933333333333333,0.5847696602556919,0.995,0.07053367989832927
2410,199.90833333333333,0.3161179456398414,0.015,0.12155245781143295,0.021666666666666667,0.1455926585450735,0.06166666666666667,0.247380723222774,0.37,0.678060960877903,200.37666666666667,0.7010389115844838,1.38,0.5764257685657928,1.0,0.0
2420,199.91333333333333,0.304119859412189,0.013333333333333334,0.11469767022723543,0.02,0.1400000000000006,0.06,0.24440403706431033,0.35,0.6589132466923617,200.35666666666665,0.68273144223935,1.365,0.5672521485195114,1.0,0.0
2430,199.91666666666666,0.29953667926018807,0.013333333333333334,0.11469767022723543,0.02,0.1400000000000006,0.055,0.22798026230356022,0.34,0.6437390775772427,200.345,0.6628033896513581,1.3566666666666667,0.5622474741803836,0.9966666666666667,0.05763872155263509
2440,199.92,0.29484459183327805,0.013333333333333334,0.11469767022723543,0.018333333333333333,0.13415372608400483,0.055,0.22798026230356022,0.3283333333333333,0.630235846506863,200.335,0.6502115040507948,1.3483333333333334,0.5600570407457508,1.0,0.0
2450,199.925,0.28173569173961416,0.011666666666666667,0.10738042445229672,0.018333333333333333,0.13415372608400483,0.051666666666666666,0.22135316176242403,0.31,0.6222807512155081,200.31666666666666,0.6348665651580268,1.3266666666666667,0.5384752135015634,1.0,0.0
2460,199.92666666666668,0.27920522121829144,0.011666666666666667,0.10738042445229672,0.016666666666666666,0.1280190957978098,0.05,0.2179449471770344,0.29833333333333334,0.6104620290312004,200.30333333333334,0.6175129328380264,1.3166666666666667,0.5288877217540827,0.9983333333333333,0.04079079416840155
2470,199.92833333333334,0.26431778012250695,0.011666666666666667,0.10738042445229672,0.016666666666666666,0.1280190957978098,0.04833333333333333,0.21446963006967418,0.285,0.5891590051364162,200.29,0.5993607705992567,1.3066666666666666,0.5253147204824522,0.9983333333333333,0.04079079416840152
2480,199.93,0.2615976554431127,0.011666666666666667,0.10738042445229672,0.016666666666666666,0.1280190957978098,0.04666666666666667,0.2109238935940851,0.275,0.5710005837708644,200.28,0.5758472019555169,1.2983333333333333,0.5189706692632605,1.0,0.0
2490,199.93166666666667,0.25883821630938136,0.01,0.09949874371066227,0.016666666666666666,0.1280190957978098,0.04666666666666667,0.2109238935940851,0.27166666666666667,0.5667426419656656,200.27666666666667,0.5716545188213664,1.295,0.5176630178021223,1.0,0.0
2500,199.93333333333334,0.25603819159562163,0.01,0.09949874371066227,0.016666666666666666,0.1280190957978098,0.043333333333333335,0.20360637405434068,0.26,0.5529315810598382,200.26333333333332,0.560347114643135,1.2833333333333334,0.5128894184476396,1.0,0.0
2510,199.93333333333334,0.25603819159562163,0.01,0.09949874371066227,0.016666666666666666,0.1280190957978098,0.04,0.1959591794226539,0.24333333333333335,0.5423303626224748,200.24333333333334,0.5484422384252419,1.265,0.5014395942351025,1.0,0.0
2520,199.93333333333334,0.25603819159562163,0.008333333333333333,0.09090593428863042,0.016666666666666666,0.1280190957978098,0.03833333333333333,0.19199971064793064,0.23,0.5295595654252031,200.22666666666666,0.5309948733797323,1.2516666666666667,0.491593214852372,0.9983333333333333,0.04079079416840151
2530,199.93666666666667,0.2503109177713908,0.008333333333333333,0.09090593428863042,0.016666666666666666,0.1280190957978098,0.03833333333333333,0.19199971064793064,0.22166666666666668,0.5252274639514684,200.22166666666666,0.5283911640273892,1.2433333333333334,0.4872941160690909,0.9966666666666667,0.05763872155263544
2540,199.94333333333333,0.23120457511812947,0.006666666666666667,0.08137703743822466,0.016666666666666666,0.1280190957978098,0.035,0.18377975949489184,0.21666666666666667,0.5225471802196983,200.21833333333333,0.5170401875633571,1.2333333333333334,0.47492689495916535,1.0,0.0
2550,199.945,0.22798026230356033,0.006666666666666667,0.08137703743822466,0.015,0.12155245781143269,0.035,0.18377975949489184,0.20666666666666667,0.510511725842047,200.20833333333334,0.508196702949643,1.225,0.4665922559723113,0.9983333333333333,0.040790794168401465
2560,199.945,0.22798026230356033,0.006666666666666667,0.08137703743822466,0.015,0.12155245781143269,0.03333333333333333,0.17950549357115056,0.20166666666666666,0.494298043244716,200.20166666666665,0.4806217038609664,1.2216666666666667,0.46101036382662297,0.9983333333333333,0.04079079416840146
2570,199.94833333333332,0.22135316176242598,0.006666666666666667,0.08137703743822466,0.011666666666666667,0.10738042445229681,0.03166666666666667,0.1751110758601209,0.19166666666666668,0.4812454905993631,200.19,0.46249324319389,1.21,0.44635561308594884,1.0,0.0
2580,199.95,0.21794494717703394,0.005,0.07053367989832923,0.011666666666666667,0.10738042445229681,0.03166666666666667,0.1751110758601209,0.18833333333333332,0.475601957756927,200.18666666666667,0.4529410067056814,1.2066666666666668,0.440403855064369,1.0,0.0
2590,199.95,0.21794494717703394,0.005,0.07053367989832923,0.011666666666666667,0.10738042445229681,0.03166666666666667,0.1751110758601209,0.17666666666666667,0.4605672830566885,200.175,0.44087980221370743,1.1983333333333333,0.4347381076259858,1.0,0.0
2600,199.955,0.20730412441628013,0.005,0.07053367989832923,0.011666666666666667,0.10738042445229681,0.03166666666666667,0.1751110758601209,0.16666666666666666,0.45338235029117835,200.17,0.4521430452117247,1.1883333333333332,0.42762587490572807,0.9983333333333333,0.04079079416840146
2610,199.95833333333334,0.19982631347136415,0.005,0.07053367989832923,0.011666666666666667,0.10738042445229681,0.02666666666666667,0.1611072796479266,0.16333333333333333,0.4509126547594577,200.165,0.4521522604904988,1.18,0.4214261501141079,1.0,0.0
2620,199.95833333333334,0.19982631347136415,0.005,0.07053367989832923,0.011666666666666667,0.10738042445229681,0.02666666666666667,0.1611072796479266,0.15833333333333333,0.44713594750987545,200.16,0.4484045792213381,1.175,0.41758232721225247,1.0,0.0
2630,199.95833333333334,0.19982631347136415,0.005,0.07053367989832923,0.011666666666666667,0.10738042445229681,0.02666666666666667,0.1611072796479266,0.15333333333333332,0.4432706722634452,200.155,0.44456907974651655,1.17,0.41364235759892576,1.0,0.0
2640,199.96,0.19595917942265484,0.005,0.07053367989832923,0.011666666666666667,0.10738042445229681,0.02666666666666667,0.1611072796479266,0.14833333333333334,0.4393144912499692,200.15166666666667,0.4419621652987436,1.165,0.4096034667822053,1.0,0.0
2650,199.96,0.19595917942265484,0.0033333333333333335,0.05763872155263518,0.011666666666666667,0.10738042445229681,0.025,0.1561249499599591,0.13833333333333334,0.4311193441367342,200.13833333333332,0.4311193441367368,1.1516666666666666,0.39832635977159236,1.0,0.0
2660,199.96166666666667,0.1919997106479288,0.0033333333333333335,0.05763872155263518,0.011666666666666667,0.10738042445229681,0.021666666666666667,0.1455926585450735,0.13666666666666666,0.4218872940595514,200.135,0.42044619156320384,1.1483333333333334,0.3953865900047116,1.0,0.0
2670,199.96333333333334,0.18794207145347272,0.0033333333333333335,0.05763872155263518,0.011666666666666667,0.10738042445229681,0.021666666666666667,0.1455926585450735,0.13166666666666665,0.4053770535631665,200.13166666666666,0.41351810386272114,1.1466666666666667,0.39389789991259755,0.9983333333333333,0.04079079416840158
2680,199.96333333333334,0.18794207145347272,0.0033333333333333335,0.05763872155263518,0.011666666666666667,0.10738042445229681,0.021666666666666667,0.1455926585450735,0.125,0.38649062084350766,200.125,0.3992179855667828,1.1433333333333333,0.3908821931079595,1.0,0.0
2690,199.965,0.18377975949489014,0.0033333333333333335,0.05763872155263518,0.011666666666666667,0.10738042445229681,0.018333333333333333,0.13415372608400464,0.12,0.3727376199598486,200.11833333333334,0.388583610336592,1.1383333333333334,0.3862605626027868,1.0,0.0
2700,199.96333333333334,0.1879420714534733,0.0016666666666666668,0.04079079416840143,0.01,0.09949874371066206,0.016666666666666666,0.12801909579780946,0.11333333333333333,0.3565887765417691,200.105,0.35680293347075215,1.1283333333333334,0.36313067742740857,1.0,0.0
2710,199.96333333333334,0.1879420714534733,0.0016666666666666668,0.04079079416840143,0.01,0.09949874371066206,0.015,0.121552457811433,0.11166666666666666,0.3547730103726728,200.10166666666666,0.3530777377418314,1.125,0.35968736424845393,1.0,0.0
2720,199.96333333333334,0.1879420714534733,0.0016666666666666668,0.04079079416840143,0.01,0.09949874371066206,0.015,0.121552457811433,0.11,0.3481857741685217,200.1,0.35118845842842544,1.125,0.35968736424845393,1.0,0.0
2730,199.96833333333333,0.1751110758601209,0.0,0.0,0.01,0.09949874371066206,0.015,0.121552457811433,0.10833333333333334,0.3463099125863352,200.10166666666666,0.3577669943164451,1.1216666666666666,0.35146913883804387,1.0,0.0
2740,199.96833333333333,0.1751110758601209,0.0,0.0,0.01,0.09949874371066206,0.015,0.121552457811433,0.10333333333333333,0.3306391117551324,200.09666666666666,0.3425233163190815,1.12,0.3496665077851559,1.0,0.0
2750,199.97166666666666,0.16592334240713613,0.0,0.0,0.01,0.09949874371066206,0.015,0.121552457811433,0.09833333333333333,0.31937003964401617,200.095,0.34055102407715626,1.1166666666666667,0.34600899153377895,0.9966666666666667,0.057638721552635455
2760,199.97333333333333,0.16110727964792898,0.0,0.0,0.01,0.09949874371066206,0.015,0.121552457811433,0.09333333333333334,0.3129785225148136,200.09166666666667,0.3365470084384754,1.1116666666666666,0.3403878506775587,1.0,0.0
2770,199.975,0.15612494995995904,0.0,0.0,0.01,0.09949874371066206,0.013333333333333334,0.1146976702272353,0.09,0.30859898466024277,200.08833333333334,0.3324613594924301,1.1066666666666667,0.33459760243545866,1.0,0.0
2780,199.975,0.15612494995995904,0.0,0.0,0.01,0.09949874371066206,0.013333333333333334,0.1146976702272353,0.08833333333333333,0.3063721411761978,200.08666666666667,0.3303869784897044,1.105,0.33262842131523473,1.0,0.0
2790,199.975,0.15612494995995904,0.0,0.0,0.008333333333333333,0.0909059342886307,0.011666666666666667,0.10738042445229681,0.08333333333333333,0.2939198681424718,200.07833333333335,0.28670057938940613,1.0983333333333334,0.30875646641901083,1.0,0.0
2800,199.97666666666666,0.1509598916563238,0.0,0.0,0.008333333333333333,0.0909059342886307,0.011666666666666667,0.10738042445229681,0.08,0.28913664589601834,200.07666666666665,0.2842338630228447,1.095,0.3043709359756076,1.0,0.0
2810,199.97666666666666,0.1509598916563238,0.0,0.0,0.008333333333333333,0.0909059342886307,0.011666666666666667,0.10738042445229681,0.07166666666666667,0.2705498516396241,200.06833333333333,0.2714109225674034,1.0883333333333334,0.2952917577959491,1.0,0.0
2820,199.97666666666666,0.1509598916563238,0.0,0.0,0.008333333333333333,0.0909059342886307,0.011666666666666667,0.10738042445229681,0.07,0.26159765544311137,200.06666666666666,0.2624669291337284,1.0883333333333334,0.2952917577959491,1.0,0.0
2830,199.97666666666666,0.1509598916563238,0.0,0.0,0.008333333333333333,0.0909059342886307,0.011666666666666667,0.10738042445229681,0.06833333333333333,0.2588382163093826,200.065,0.25969533431824643,1.0866666666666667,0.2929543005695999,1.0,0.0
2840,199.97666666666666,0.1509598916563238,0.0,0.0,0.008333333333333333,0.0909059342886307,0.01,0.09949874371066203,0.06666666666666667,0.2560381915956212,200.06166666666667,0.2540286510525062,1.0833333333333333,0.28819360776317493,1.0,0.0
2850,199.98,0.140000000000001,0.0,0.0,0.006666666666666667,0.08137703743822408,0.01,0.09949874371066203,0.065,0.25319623483245884,200.06166666666667,0.2605069843380198,1.08,0.2833137248116762,1.0,0.0
2860,199.98,0.140000000000001,0.0,0.0,0.006666666666666667,0.08137703743822408,0.01,0.09949874371066203,0.06333333333333334,0.25031091777139053,200.06,0.2576819745345008,1.0783333333333334,0.2808271512672678,1.0,0.0
2870,199.98166666666665,0.13415372608400522,0.0,0.0,0.006666666666666667,0.08137703743822408,0.008333333333333333,0.09090593428863049,0.06166666666666667,0.24738072322277377,200.05833333333334,0.254814747523679,1.075,0.27575653512957243,1.0,0.0
2880,199.98333333333332,0.12801909579781004,0.0,0.0,0.006666666666666667,0.08137703743822408,0.008333333333333333,0.09090593428863049,0.06,0.24440403706431,200.05833333333334,0.254814747523679,1.0733333333333333,0.2731706833139736,1.0,0.0
2890,199.98333333333332,0.12801909579781004,0.0,0.0,0.006666666666666667,0.08137703743822408,0.008333333333333333,0.09090593428863049,0.056666666666666664,0.23830419402286743,200.055,0.24894778569009238,1.07,0.267893013471173,1.0,0.0
2900,199.985,0.12155245781143216,0.0,0.0,0.006666666666666667,0.08137703743822408,0.008333333333333333,0.09090593428863049,0.05333333333333334,0.23199616855073818,200.05333333333334,0.2459448899426243,1.0666666666666667,0.262466929133728,1.0,0.0
2910,199.98666666666668,0.11469767022723444,0.0,0.0,0.005,0.07053367989832927,0.006666666666666667,0.08137703743822414,0.051666666666666666,0.22875872782378137,200.05,0.2327373340628155,1.0616666666666668,0.24738072322277393,1.0,0.0
2920,199.98666666666668,0.11469767022723444,0.0,0.0,0.005,0.07053367989832927,0.006666666666666667,0.08137703743822414,0.05,0.2254624876411462,200.04833333333335,0.2294861409516689,1.06,0.2444040370643101,0.9983333333333333,0.04079079416840144
2930,199.98666666666668,0.11469767022723444,0.0,0.0,0.005,0.07053367989832927,0.006666666666666667,0.08137703743822414,0.04833333333333333,0.22210483010406704,200.04666666666665,0.22617593938249994,1.0583333333333333,0.24137913929933927,0.9983333333333333,0.04079079416840141
2940,199.98666666666668,0.11469767022723444,0.0,0.0,0.005,0.07053367989832927,0.005,0.07053367989832925,0.04666666666666667,0.2186829262247564,200.04333333333332,0.21936777845030755,1.055,0.235177238127617,0.9983333333333333,0.04079079416840154
2950,199.98666666666668,0.11469767022723444,0.0,0.0,0.005,0.07053367989832927,0.005,0.07053367989832925,0.04666666666666667,0.2186829262247564,200.04333333333332,0.21936777845030755,1.055,0.235177238127617,1.0,0.0
2960,199.98666666666668,0.11469767022723444,0.0,0.0,0.005,0.07053367989832927,0.005,0.07053367989832925,0.043333333333333335,0.21163385572466742,200.04,0.2122891110412093,1.0516666666666667,0.2287587278237813,1.0,0.0
2970,199.98666666666668,0.11469767022723444,0.0,0.0,0.005,0.07053367989832927,0.005,0.07053367989832925,0.041666666666666664,0.20799973290581084,200.03833333333333,0.20863977462496153,1.05,0.2254624876411464,1.0,0.0
2980,199.98666666666668,0.11469767022723444,0.0,0.0,0.005,0.07053367989832927,0.005,0.07053367989832925,0.03833333333333333,0.20049244928979898,200.035,0.20110113541863944,1.0466666666666666,0.2186829262247564,1.0,0.0
2990,199.98666666666668,0.11469767022723444,0.0,0.0,0.005,0.07053367989832927,0.005,0.07053367989832925,0.03666666666666667,0.18794207145347389,200.03333333333333,0.1885618083164133,1.0466666666666666,0.2186829262247564,1.0,0.0
3000,199.98666666666668,0.11469767022723444,0.0,0.0,0.005,0.07053367989832927,0.005,0.07053367989832925,0.03333333333333333,0.17950549357115053,200.03,0.18009256878986896,1.0433333333333332,0.21163385572466742,1.0,0.0
3010,199.98833333333334,0.10738042445229751,0.0,0.0,0.0033333333333333335,0.0576387215526354,0.0033333333333333335,0.0576387215526351,0.03333333333333333,0.17950549357115053,200.02833333333334,0.16592334240713622,1.04,0.19595917942265392,1.0,0.0
3020,199.98833333333334,0.10738042445229751,0.0,0.0,0.0033333333333333335,0.0576387215526354,0.0033333333333333335,0.0576387215526351,0.03166666666666667,0.17511107586012087,200.02666666666667,0.1611072796479293,1.0383333333333333,0.19199971064793106,1.0,0.0
3030,199.98833333333334,0.10738042445229751,0.0,0.0,0.0033333333333333335,0.0576387215526354,0.0016666666666666668,0.04079079416840156,0.03,0.17058722109231955,200.02333333333334,0.15095989165632437,1.035,0.18377975949489236,1.0,0.0
3040,199.99,0.09949874371066185,0.0,0.0,0.0016666666666666668,0.040790794168401485,0.0016666666666666668,0.04079079416840156,0.03,0.17058722109231955,200.02333333333334,0.1509598916563245,1.0333333333333334,0.1795054935711505,1.0,0.0
3050,199.99,0.09949874371066185,0.0,0.0,0.0016666666666666668,0.040790794168401485,0.0016666666666666668,0.04079079416840156,0.03,0.17058722109231955,200.02333333333334,0.1509598916563245,1.0333333333333334,0.1795054935711505,1.0,0.0
3060,199.99,0.09949874371066185,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840156,0.03,0.17058722109231955,200.02166666666668,0.1455926585450725,1.0316666666666667,0.17511107586012079,1.0,0.0
3070,199.99,0.09949874371066185,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840156,0.03,0.17058722109231955,200.02166666666668,0.1455926585450725,1.0316666666666667,0.17511107586012079,1.0,0.0
3080,199.99,0.09949874371066185,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840156,0.03,0.17058722109231955,200.02166666666668,0.1455926585450725,1.0316666666666667,0.17511107586012079,1.0,0.0
3090,199.99,0.09949874371066185,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840156,0.028333333333333332,0.16592334240713663,200.02,0.14000000000000104,1.03,0.17058722109231952,1.0,0.0
3100,199.99,0.09949874371066185,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840156,0.02666666666666667,0.1611072796479267,200.01833333333335,0.1341537260840062,1.0283333333333333,0.1659233424071366,0.9983333333333333,0.0407907941684014
3110,199.99166666666667,0.09090593428863084,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840156,0.02666666666666667,0.1611072796479267,200.02,0.14000000000000104,1.0283333333333333,0.1659233424071366,1.0,0.0
3120,199.99166666666667,0.09090593428863084,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840156,0.02666666666666667,0.1611072796479267,200.02,0.14000000000000104,1.0283333333333333,0.1659233424071366,1.0,0.0
3130,199.99166666666667,0.09090593428863084,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840156,0.02666666666666667,0.1611072796479267,200.02,0.14000000000000104,1.0283333333333333,0.1659233424071366,1.0,0.0
3140,199.99166666666667,0.09090593428863084,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840156,0.023333333333333334,0.1509598916563219,200.01666666666668,0.1280190957978104,1.025,0.1561249499599591,0.9983333333333333,0.0407907941684015
3150,199.99166666666667,0.09090593428863084,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840156,0.023333333333333334,0.1509598916563219,200.01666666666668,0.1280190957978104,1.025,0.1561249499599591,1.0,0.0
3160,199.99166666666667,0.09090593428863084,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840156,0.021666666666666667,0.14559265854507342,200.015,0.12155245781143206,1.0233333333333334,0.15095989165632184,1.0,0.0
3170,199.99166666666667,0.09090593428863084,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840156,0.021666666666666667,0.14559265854507342,200.015,0.12155245781143206,1.0233333333333334,0.15095989165632184,1.0,0.0
3180,199.99166666666667,0.09090593428863084,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840156,0.02,0.1400000000000014,200.01333333333332,0.11469767022723429,1.0216666666666667,0.1455926585450735,1.0,0.0
3190,199.99166666666667,0.09090593428863084,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840156,0.02,0.1400000000000014,200.01333333333332,0.11469767022723429,1.0216666666666667,0.1455926585450735,1.0,0.0
3200,199.99166666666667,0.09090593428863084,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840156,0.018333333333333333,0.13415372608400422,200.01166666666666,0.10738042445229755,1.02,0.1400000000000014,1.0,0.0
3210,199.99166666666667,0.09090593428863084,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840156,0.016666666666666666,0.1280190957978091,200.01,0.09949874371066177,1.0183333333333333,0.13415372608400422,1.0,0.0
3220,199.99333333333334,0.08137703743822448,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840156,0.016666666666666666,0.1280190957978091,200.01166666666666,0.10738042445229755,1.0183333333333333,0.13415372608400422,1.0,0.0
3230,199.99333333333334,0.08137703743822448,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840156,0.016666666666666666,0.1280190957978091,200.01166666666666,0.10738042445229755,1.0183333333333333,0.13415372608400422,1.0,0.0
3240,199.99333333333334,0.08137703743822448,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840156,0.016666666666666666,0.1280190957978091,200.01166666666666,0.10738042445229755,1.0183333333333333,0.13415372608400422,1.0,0.0
3250,199.99333333333334,0.08137703743822448,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840156,0.016666666666666666,0.1280190957978091,200.01166666666666,0.10738042445229755,1.0183333333333333,0.13415372608400422,1.0,0.0
3260,199.99333333333334,0.08137703743822448,0.0,0.0,0.0,0.0,0.0016666666666666668,0.04079079416840156,0.016666666666666666,0.1280190957978091,200.01166666666666,0.10738042445229755,1.0183333333333333,0.13415372608400422,1.0,0.0
