gamma,eta,zeta,jsd_phis,jsd_alpha_mphi,entropy_mphi,std_jsd_phis,std_alpha_mphi,pearson_r,pearson_r_p_value,jsd_mphi_psi,entropy_psi,jsd_psi_alpha,jsd_psi_slices,gamma,eta,zeta,reflectance,coherence,synonymy
100,1,5,0.028431696586430442,0.20840406971936787,0.562110109983907,0.025824219395871092,0.03939270033207114,0.00789616546388153,0.943519047315546,0.15993680419557932,0.08916961648209698,0.6306302688585199,0.0013648402573916303,100,1,5,0.7915959302806321,0.9715683034135696,0.562110109983907
100,1,5,0.012498494630268161,0.21301339342475376,0.5541224003653683,0.030414820261601607,0.04196539500784043,0.08672806655434835,0.4356157370860888,0.15767569807668202,0.09064473109346623,0.6289702062440843,0.002065279504934123,100,1,5,0.7869866065752462,0.9875015053697318,0.5541224003653683
100,1,5,0.042061506685641785,0.1952089840149851,0.5782797150381183,0.026405427120229204,0.040340509044808716,-0.08549606272974282,0.4421888759122584,0.16497496509809914,0.08878300499290788,0.6311214646557128,0.001359743680549517,100,1,5,0.8047910159850149,0.9579384933143582,0.5782797150381183
100,1,5,0.025987089388404938,0.2258802009406913,0.53705317737497,0.026219620682675675,0.040732107617928746,-0.11547965792238442,0.29852705157847576,0.17441306094230402,0.08943451072165928,0.6303598846819232,0.001797868654195411,100,1,5,0.7741197990593087,0.9740129106115951,0.53705317737497
100,1,5,0.008604885142691232,0.2549630579640487,0.49895371799831817,0.029857271571422782,0.04613667819980286,0.09777367867297404,0.3792055145464289,0.16054618422621705,0.09078812510007271,0.6287473126612002,0.001805129917391061,100,1,5,0.7450369420359513,0.9913951148573088,0.49895371799831817
100,1,5,0.005395048518074773,0.2617324149377365,0.4894177915108953,0.025941802639635587,0.0352404311332566,0.07187283943355556,0.5184748192597105,0.16868365596143442,0.09126255032679513,0.6281957851132827,0.0022036463157986404,100,1,5,0.7382675850622635,0.9946049514819252,0.4894177915108953
100,1,5,0.01939510720347755,0.1774187468108228,0.6010128865732313,0.03465647769138251,0.047807210306170335,0.10675754234487797,0.3367502681652452,0.11646072168603695,0.08856493909498143,0.6314438461726368,0.0015122454788796208,100,1,5,0.8225812531891772,0.9806048927965224,0.6010128865732313
100,1,inf,0.022236645912235776,0.17276617773984304,0.6080863366128223,0.03348667308476126,0.042174405355817325,0.129103437044183,0.2447377243272767,0.17976037326735606,0.0676359229338391,0.6567509814771926,0.000981347342939212,100,1,inf,0.827233822260157,0.9777633540877643,0.6080863366128223
100,1,inf,0.03182936154618073,0.2317288611956836,0.529811565472823,0.032235335781166885,0.04095003751111441,0.1962170670053603,0.07543046878656366,0.20929026151054345,0.06932448879294567,0.6546626281101382,0.0014585127915328862,100,1,inf,0.7682711388043164,0.9681706384538192,0.529811565472823
100,1,inf,0.020753423229704245,0.21762453415842398,0.5491207999197317,0.030745446072720905,0.043115612407188635,0.08817846972734812,0.42794873615898976,0.16696126314172188,0.06814802474884725,0.6561096963386324,0.0013026912610177058,100,1,inf,0.782375465841576,0.9792465767702958,0.5491207999197317
100,1,inf,0.01997662516232957,0.21078950876730973,0.557357751754829,0.028588147429917676,0.040651110814892776,0.060203193578987985,0.5887488722906876,0.20283363390156373,0.06709661140639331,0.6574364957390433,0.0011276650305325066,100,1,inf,0.7892104912326903,0.9800233748376704,0.557357751754829
100,1,inf,0.02582740743098578,0.21015812922708754,0.5584457842134095,0.03011281548232405,0.044111048987548654,0.04148284162409615,0.7096281701649162,0.17976511150076124,0.06854074575653114,0.655668512307702,0.001495087238795406,100,1,inf,0.7898418707729125,0.9741725925690142,0.5584457842134095
100,1,inf,0.032112708948549756,0.17173433783413472,0.611876167845018,0.0341773697979416,0.044198756186984565,0.15791850034300567,0.15391132482247197,0.13745967245058854,0.06902505478871873,0.6550546629905494,0.0012860943213512195,100,1,inf,0.8282656621658653,0.9678872910514502,0.611876167845018
100,1,inf,0.020829648931704626,0.22011654749643084,0.5453664218046591,0.02637574612613934,0.03498926046071113,0.012827311743059743,0.9083699899575964,0.2020815650391743,0.06921316004922994,0.6548166872533483,0.0013708070153468682,100,1,inf,0.7798834525035692,0.9791703510682954,0.5453664218046591
100,1,inf,0.018945057976902345,0.2212648467852736,0.5436358061666228,0.026829745041400302,0.04301731862264551,0.1978434940439379,0.07299347113276994,0.19268633590874207,0.06622553333533303,0.6585009498086962,0.0010024128423390204,100,1,inf,0.7787351532147264,0.9810549420230976,0.5436358061666228
100,1,inf,0.049233798662440126,0.1744008513512556,0.6075967043191042,0.03163216914196094,0.04332758166748424,0.07918758661433682,0.4767057896888858,0.2557847367632429,0.06626896140334756,0.6584628033147291,0.0008998153893632568,100,1,inf,0.8255991486487444,0.9507662013375598,0.6075967043191042
100,1,inf,0.032859265146786006,0.17935249655233454,0.6012268675087669,0.03749433091382436,0.05081794740445167,0.1914892557105392,0.08288618141046547,0.16624632388392513,0.06807901006026992,0.6562243068209135,0.0012836043008243533,100,1,inf,0.8206475034476655,0.967140734853214,0.6012268675087669
100,1,inf,0.02091416885616988,0.1440109850700324,0.6494910939743985,0.03135559733549447,0.03696568134307122,0.12715139498697364,0.25200504558691,0.1501939477967833,0.07081098277498576,0.6529087374911384,0.0024629016818005175,100,1,inf,0.8559890149299676,0.9790858311438301,0.6494910939743985
100,1,inf,0.030044442619700382,0.1965144244343917,0.5767596810117103,0.029161562373560868,0.03810300685737431,-0.16772872738787206,0.1296036579074816,0.1879656138427264,0.06756370048914631,0.6568156037909207,0.0009412369149368873,100,1,inf,0.8034855755656083,0.9699555573802996,0.5767596810117103
100,1,inf,0.031122785431169774,0.20445544600124288,0.5668223808755181,0.03334324932061771,0.042181230462808215,0.044811502951348565,0.6874904936706354,0.1701987929050668,0.06974934819615224,0.6541904197439736,0.0019043990077969983,100,1,inf,0.7955445539987571,0.9688772145688302,0.5668223808755181
100,1,inf,0.03020509262152206,0.19747462719544864,0.5772883621747893,0.030283514804373836,0.0440134243209921,0.06802618379956532,0.5411614386071704,0.14165459476848352,0.07069957534566206,0.6529823721101606,0.001796186957837728,100,1,inf,0.8025253728045514,0.969794907378478,0.5772883621747893
100,1,inf,0.0197221161976748,0.1805311324988685,0.5982726983689672,0.033425372910692766,0.04681447049830857,0.15054788610746847,0.17430104704337068,0.1683938397824034,0.07010610371288803,0.6537279401122005,0.0016323521501249905,100,1,inf,0.8194688675011315,0.9802778838023252,0.5982726983689672
100,1,inf,0.007427521492711184,0.23093314364565345,0.5304414175415323,0.035633804675159995,0.04482169124410065,0.035838979947586516,0.7477100675331754,0.14884055362482673,0.06539201684028331,0.659526562932963,0.0008709068870680788,100,1,inf,0.7690668563543466,0.9925724785072888,0.5304414175415323
100,1,inf,0.02924767049984212,0.1324503915282884,0.6653416199658491,0.02955607681920255,0.03915037891706445,0.0367604282073207,0.7414483564088281,0.1223402965635778,0.06736509143590935,0.6570661988103796,0.0010581160124844145,100,1,inf,0.8675496084717116,0.9707523295001579,0.6653416199658491
100,1,inf,0.02276904619220476,0.24177638151398595,0.5168569010469029,0.03186779554802688,0.03583205593492141,-0.04110663784657907,0.7121457726840269,0.23274595032778175,0.06519209436228335,0.6597626222942616,0.0009610440145717301,100,1,inf,0.758223618486014,0.9772309538077952,0.5168569010469029
100,1,inf,0.017818044966003095,0.2202594434042497,0.5449689759129793,0.029258382538492268,0.042979248955145766,-0.03344204479120458,0.7640742266127817,0.17503020736047792,0.06645013918048132,0.6582022164551553,0.0010104525825146622,100,1,inf,0.7797405565957503,0.9821819550339969,0.5449689759129793
100,1,inf,0.03651625310912868,0.1632350085074492,0.6217203986660572,0.029127213785801413,0.040573691777152636,0.14630284692619155,0.18690771199529493,0.16980968572741895,0.06809212432966073,0.6561664098202815,0.001114833779348538,100,1,inf,0.8367649914925508,0.9634837468908714,0.6217203986660572
100,2,1,0.027130477180194523,0.004558672544616726,0.8891149627427369,0.00897886425391151,0.0023713351005584227,-0.2495882928573147,0.022875117333542614,0.005842237055116328,0.894852566238935,0.0052564955836826854,0.004360892830526287,100,2,1,0.9954413274553833,0.9728695228198054,0.8891149627427369
100,2,1,0.024795904228150843,0.004685159473698519,0.8878497749201463,0.00889807708952073,0.002325046515066218,-0.026557805758704846,0.8116284379114653,0.005735202326185629,0.8952393904293882,0.005328216323459589,0.0042460980172017255,100,2,1,0.9953148405263015,0.9752040957718492,0.8878497749201463
100,2,1,0.02008406294477491,0.0028659978396530232,0.8764727538487715,0.008634261045909175,0.00231805846134489,-0.076068927175864,0.4942896256805205,0.003830027113700396,0.8964291916139255,0.005272466223343653,0.004289934416908839,100,2,1,0.997134002160347,0.9799159370552251,0.8764727538487715
100,2,1,0.025202285365882846,0.005149717544369993,0.8778126030005104,0.007863085362154102,0.0024758492142751536,0.04977121892126392,0.6549921668928087,0.008847832651236232,0.8961039423814677,0.005014165801894954,0.004066128447600971,100,2,1,0.99485028245563,0.9747977146341171,0.8778126030005104
100,2,1,0.021955467770332412,0.005634090255007607,0.8709610769141468,0.011281229630854143,0.0022039086034751415,0.053237498121413984,0.6326499893765639,0.005612101462362684,0.8953378716392644,0.00507980106175232,0.0041499455825675146,100,2,1,0.9943659097449924,0.9780445322296676,0.8709610769141468
100,2,1,0.02644258255831829,0.004353425495732033,0.8742300832409033,0.009198889635128837,0.002182146469855549,0.16505026067869874,0.13592936057100524,0.004063280003875125,0.897901969267061,0.0055273323346760606,0.004213164054190007,100,2,1,0.995646574504268,0.9735574174416817,0.8742300832409033
100,2,1,0.022292453927890525,0.007390713616411305,0.8748895390356467,0.008748337860410422,0.0022237268485580386,-0.07544491078405778,0.4978484122531931,0.005060381887037835,0.8963977081603943,0.005580952204301326,0.004306904892321149,100,2,1,0.9926092863835887,0.9777075460721095,0.8748895390356467
100,2,1,0.02274248660951143,0.003883777460983673,0.8663189232638874,0.008195063522203314,0.0016756242569375024,0.01949160558571765,0.8611578202289618,0.005870359182106989,0.8972609775713063,0.005521455206630943,0.004058057809510345,100,2,1,0.9961162225390163,0.9772575133904886,0.8663189232638874
100,2,1,0.021004585342717708,0.004275379122917311,0.8774436858729542,0.00820314384790271,0.0025024123810136623,-0.2404275270125086,0.028567536300211437,0.005824798726520974,0.894912733804498,0.005340562624641443,0.004480267168177794,100,2,1,0.9957246208770827,0.9789954146572823,0.8774436858729542
100,2,1,0.029433617542852848,0.007854803520104259,0.884363283172205,0.008282502718566348,0.0019422972226452848,0.056444274423968425,0.6122688316930317,0.005446472585496576,0.8928675580446529,0.005066375096699716,0.003749497558164353,100,2,1,0.9921451964798957,0.9705663824571471,0.884363283172205
100,2,1,0.027278631351934004,0.009360952263548937,0.8945207037201243,0.010429528467194388,0.0025265384392693865,0.21812930334998928,0.04758689504242036,0.005040517416618151,0.895652587397142,0.005655341558693293,0.00418978041771614,100,2,1,0.9906390477364511,0.972721368648066,0.8945207037201243
100,2,1,0.019798747220264888,0.004395611905750664,0.8811830662105017,0.009590512976023756,0.00244724548142356,-0.08144093977112478,0.4642131140019217,0.009276074243190545,0.8949616822498451,0.005101382048387393,0.004492072607446053,100,2,1,0.9956043880942493,0.9802012527797351,0.8811830662105017
100,2,1,0.029060102808528873,0.010156810519488245,0.8962158245241402,0.00919326934938632,0.0020166033277263253,0.08025733160161923,0.4707526719212946,0.01038448401194758,0.893730647858319,0.005157943936547671,0.004235743024064858,100,2,1,0.9898431894805118,0.9709398971914711,0.8962158245241402
100,2,1,0.023240617115660864,0.008697527486637213,0.8802953807294166,0.007680730399406659,0.0024581935861601218,-0.1335007760026293,0.2288992668292661,0.008045659335669253,0.8931764677758987,0.0049296763916806255,0.004566740565850895,100,2,1,0.9913024725133628,0.9767593828843392,0.8802953807294166
100,2,1,0.025735613555462954,0.006720566399835093,0.8809015193768248,0.008779069672978597,0.002535346836932205,-0.11810618472572312,0.28759718584528005,0.005420848580272697,0.8967414827576132,0.004921945142295492,0.004311920957310109,100,2,1,0.9932794336001649,0.9742643864445371,0.8809015193768248
100,2,1,0.02286996318092435,0.002986641219958841,0.8743274663445958,0.010476458668188296,0.001877604034092776,-0.05570024647130443,0.6169722111927769,0.011805556369439696,0.8945434348157181,0.0045572638411970345,0.004264728496307958,100,2,1,0.9970133587800412,0.9771300368190756,0.8743274663445958
100,2,1,0.02156444374082945,0.004741235726656523,0.880797607485958,0.00993683903066325,0.0022993985597895084,-0.12092261901131254,0.2761751153140693,0.005205523554567382,0.8946683793484442,0.00512466920708432,0.00397805360235888,100,2,1,0.9952587642733435,0.9784355562591706,0.880797607485958
100,2,1,0.027384755486785345,0.0049594439894331535,0.8770644837286308,0.009171636729556136,0.002381234894414825,-0.01256039638348862,0.9102686676117598,0.009690853898764118,0.8955744087787387,0.00647809681503686,0.004161326507602084,100,2,1,0.9950405560105668,0.9726152445132147,0.8770644837286308
100,2,1,0.02461462363303932,0.007029112886235645,0.8728710965710539,0.00832626150234332,0.0023935402590418674,-0.07969318580225224,0.4738871062472985,0.0060850846847748654,0.899322181450032,0.006167261092304699,0.004857583011441339,100,2,1,0.9929708871137644,0.9753853763669607,0.8728710965710539
100,2,1,0.024097538582662253,0.005934951040228231,0.8667279727367831,0.008422686826996456,0.002266314452737589,0.16519150602506685,0.13559004604131372,0.0048950645749750174,0.8927696089965975,0.005185513392227392,0.004041363712598652,100,2,1,0.9940650489597718,0.9759024614173377,0.8667279727367831
100,2,1.5,0.01912150548162837,0.06712958546946668,0.753598443569062,0.01665440698467446,0.03510550514683679,0.2054973476918868,0.06236086268996292,0.034674908634158896,0.6209444789560057,0.1570833774116851,0.02487685661175572,100,2,1.5,0.9328704145305333,0.9808784945183716,0.753598443569062
100,2,1.5,0.018969998890709775,0.0631900875546445,0.7618152078395544,0.015231653094602612,0.025405664433990928,0.2833502174266648,0.009439159600962166,0.02268774463792944,0.6008444729740651,0.17306168405455935,0.013825871325309269,100,2,1.5,0.9368099124453555,0.9810300011092902,0.7618152078395544
100,2,1.5,0.016429763251681637,0.10000350131301028,0.7104119479838783,0.014265612546561897,0.024173797668877544,-0.017461621472173137,0.8754952648338109,0.02603629768529281,0.5806205416145832,0.18949630802676554,0.008258578235408803,100,2,1.5,0.8999964986869897,0.9835702367483183,0.7104119479838783
100,2,1.5,0.023460061451757542,0.06476753455291373,0.7616723370998613,0.017758373088696273,0.029045383442711837,0.262157673488909,0.016657385808168033,0.02340406767521808,0.6251900329469632,0.15471050022724908,0.027782942845608644,100,2,1.5,0.9352324654470863,0.9765399385482425,0.7616723370998613
100,2,1.5,0.015999435574526096,0.00863381450835421,0.8252103209874603,0.015166268056548991,0.03202952156146194,-0.06559372715448245,0.5557542655316433,0.15455477779293458,0.6244618495966794,0.15491185682013242,0.0248113268831463,100,2,1.5,0.9913661854916458,0.9840005644254739,0.8252103209874603
100,2,1.5,0.032098559410704476,0.1166169540837516,0.7021127764660555,0.014942698141420357,0.023250126342401138,0.20398115970390465,0.06436075385838116,0.0258320133177814,0.5834022931361473,0.18730165725146808,0.007794210342599544,100,2,1.5,0.8833830459162484,0.9679014405892955,0.7021127764660555
100,2,1.5,0.024956408306592605,0.05406540236971047,0.7741500106001784,0.016784224342744774,0.03138180273802292,0.19406125783808095,0.07876065078986098,0.07213895825899819,0.6157954588569835,0.16100708406262765,0.02115928298472469,100,2,1.5,0.9459345976302895,0.9750435916934074,0.7741500106001784
100,2,1.5,0.02338227081054067,0.0820624043648821,0.7307693869756504,0.01568394229841153,0.030454350017731963,0.3826768025416039,0.000356435808821451,0.045037259830804637,0.6325946433347367,0.1479282968265867,0.023401655047678903,100,2,1.5,0.9179375956351179,0.9766177291894593,0.7307693869756504
100,2,1.5,0.02355459949085689,0.10090950731041692,0.7194371710535736,0.013363751441028962,0.028670442314293526,0.021103804897761844,0.8498027921708771,0.06273978128157197,0.6889644059406332,0.11031877276775726,0.06779405374144015,100,2,1.5,0.8990904926895831,0.9764454005091431,0.7194371710535736
100,2,1.5,0.01955556737722167,0.090299180150057,0.7258988804260302,0.017468917930057146,0.030851403029285008,0.4227371339064406,6.855368721092763e-05,0.01585541669811219,0.6194663161097422,0.1587994080866535,0.018402621535581278,100,2,1.5,0.909700819849943,0.9804444326227784,0.7258988804260302
100,2,1.5,0.015679559733265853,0.06286019164823031,0.7605277125810294,0.012710509593315149,0.02564343215818416,0.08778500712566867,0.4300209692328744,0.013364686566213813,0.6192471266899072,0.15845546344199146,0.016153789967762188,100,2,1.5,0.9371398083517697,0.9843204402667342,0.7605277125810294
100,2,1.5,0.026797335579245515,0.05307810654709401,0.7750711139749743,0.012418835959919937,0.023108805176037327,0.2555698668831979,0.01970539971016761,0.025935648926736388,0.597349047359116,0.17639210832908248,0.009038826633124874,100,2,1.5,0.946921893452906,0.9732026644207545,0.7750711139749743
100,2,1.5,0.022311633013559838,0.09283764496910417,0.7247304833822339,0.011709379883151272,0.022057014240460436,0.10595263827678016,0.3404267922048393,0.018327853074671552,0.5956602244799907,0.17739580691845316,0.013923691602646593,100,2,1.5,0.9071623550308958,0.9776883669864401,0.7247304833822339
100,2,1.5,0.02840982497680973,0.07780429904775099,0.7458536985789783,0.011736845886361187,0.01943135599935164,0.01106539000650747,0.9209122560524836,0.018540476518712712,0.5756595087336593,0.19276607855404748,0.012259815421955348,100,2,1.5,0.922195700952249,0.9715901750231902,0.7458536985789783
100,2,1.5,0.023680326789122286,0.08424252920725063,0.7354698139138659,0.014633278523064603,0.02949718885114502,0.29255419061159826,0.0072776585672851765,0.021185805340695474,0.6515780009166678,0.13307304547195686,0.023590802938087775,100,2,1.5,0.9157574707927494,0.9763196732108778,0.7354698139138659
100,2,1.5,0.02449213041733384,0.03909296543332808,0.8014638359079509,0.01256025071839747,0.021765596076331013,0.09149353896737457,0.4107173348531148,0.0543068623546672,0.573441130833136,0.19443771745231286,0.007077358664106776,100,2,1.5,0.9609070345666719,0.9755078695826661,0.8014638359079509
100,2,1.5,0.024853642342548367,0.0636903981020791,0.7594352963887677,0.013581643042424128,0.02588873855363764,0.2172526888418312,0.048509070026186915,0.049553488475109216,0.5976870846208094,0.1755735023528895,0.013668568831225877,100,2,1.5,0.9363096018979209,0.9751463576574516,0.7594352963887677
100,2,1.5,0.02113848554133246,0.05992870527193218,0.7586696624344444,0.0133017475500492,0.028452773166611836,0.032949904203677015,0.7674472293689875,0.061281429054511616,0.6188947340033689,0.1587748694092559,0.01559404283120824,100,2,1.5,0.9400712947280678,0.9788615144586675,0.7586696624344444
100,2,1.5,0.022514330385290698,0.052996613772875456,0.7802989516611667,0.015401951689844822,0.023856902241233144,0.280646828432886,0.010172529278983029,0.01872866251139893,0.6210444857502752,0.15756920522386464,0.01733799883523565,100,2,1.5,0.9470033862271245,0.9774856696147093,0.7802989516611667
100,2,1.5,0.027315244532167535,0.054423541764827985,0.7843362542093782,0.011901227161520388,0.02217888040046513,0.1949125465062328,0.07743186747546911,0.030239464527829,0.6076910810736214,0.16802530580882855,0.016160949600682584,100,2,1.5,0.945576458235172,0.9726847554678325,0.7843362542093782
100,2,2,0.016973887158748546,0.1824775262431917,0.5952527222369771,0.02378182726649028,0.035392825115950814,0.11924538447616145,0.28294003934854195,0.11607059826876133,0.24909958356776699,0.4657178599060918,0.011668269269644375,100,2,2,0.8175224737568083,0.9830261128412514,0.5952527222369771
100,2,2,0.015160634939974795,0.2117323003037015,0.5547627769532356,0.03736637661378713,0.04073455069800539,0.04525930396707183,0.6845318076509144,0.090610831783682,0.25042460472992906,0.4639242691150765,0.00930156691410629,100,2,2,0.7882676996962985,0.9848393650600252,0.5547627769532356
100,2,2,0.019517321329925744,0.13925364551200126,0.6515011924382582,0.029121995752531712,0.04272943572448973,0.2637330562689022,0.01599184613448122,0.1243121946808876,0.2346655581639557,0.4791391273623122,0.002544089632923566,100,2,2,0.8607463544879987,0.9804826786700742,0.6515011924382582
100,2,2,0.02793505406154091,0.14201858510217136,0.6530664255905214,0.027725801040021245,0.036527324707650924,0.06989249042807337,0.5300939145374479,0.10888515972493627,0.23401217152913917,0.4799834849290625,0.0033770454724651633,100,2,2,0.8579814148978286,0.972064945938459,0.6530664255905214
100,2,2,0.020957258815675738,0.1820644761467496,0.5964986373277453,0.02533555473986599,0.03009291847022586,-0.20707138248988466,0.060338339411555274,0.08605711490877965,0.24294892809649113,0.4710281864057317,0.007520532897173442,100,2,2,0.8179355238532504,0.9790427411843242,0.5964986373277453
100,2,2,0.012839468178138113,0.1842924919822688,0.5932464479477068,0.028069538600530044,0.037221057462677024,-0.009430172646346468,0.9325699396539936,0.08025351739849462,0.23146310549635377,0.4820876653319082,0.003893241164606385,100,2,2,0.8157075080177312,0.9871605318218619,0.5932464479477068
100,2,2,0.012547932238488173,0.18330560214880265,0.5927621637954442,0.025562508780417208,0.03276301139608848,0.12821621163338456,0.2480227086603051,0.10441601247638777,0.23824847452968578,0.4754016721490402,0.005105450184617178,100,2,2,0.8166943978511974,0.9874520677615118,0.5927621637954442
100,2,2,0.037193898149812395,0.17008941293840565,0.6113877708485491,0.022878139157840927,0.032573028871070775,0.1840373662154743,0.09581479333022018,0.13092695019349998,0.24435414901172034,0.4692482815698473,0.009606206969628623,100,2,2,0.8299105870615944,0.9628061018501876,0.6113877708485491
100,2,2,0.029622456126052917,0.17458980311152095,0.6099988822023175,0.0223730384792568,0.031233043914596293,-0.052884658035265535,0.6349097027762352,0.10163738480648243,0.23464617914230465,0.4792478578327217,0.0069066914170589876,100,2,2,0.825410196888479,0.970377543873947,0.6099988822023175
100,2,2,0.024600903590033894,0.14935603434475908,0.6407276576274084,0.023530072923015555,0.0324167634189597,-0.04542565677319859,0.6834338967948916,0.10763896116161886,0.22458074230276712,0.4893141066778228,0.0032642254372040953,100,2,2,0.8506439656552409,0.9753990964099661,0.6407276576274084
100,2,2,0.031044926297785325,0.17323942350722366,0.6120675250603022,0.025382997824185648,0.03610820467677378,-0.09285164208442057,0.4037765382942135,0.12486721944769985,0.25228612383936033,0.4621765107355564,0.011881531860103094,100,2,2,0.8267605764927763,0.9689550737022147,0.6120675250603022
100,2,2,0.025737363170016993,0.14854593196640484,0.6409339218944131,0.02517911179027361,0.0370875731968924,0.02230820849891149,0.8413397225429948,0.11680139293447778,0.24688248731160883,0.46740109649657396,0.008480977795397788,100,2,2,0.8514540680335951,0.974262636829983,0.6409339218944131
100,2,2,0.029074276098552912,0.17129472186867112,0.6090564935279476,0.02596771326981701,0.03805794776991632,-0.1168014395706855,0.2929931064646907,0.06594390801969485,0.23850627365321936,0.4754235000780653,0.006532414226226813,100,2,2,0.8287052781313289,0.970925723901447,0.6090564935279476
100,2,2,0.013139730277094345,0.18430805587302806,0.5913988717481119,0.02836582069517075,0.04064242525968627,0.2556043492820482,0.01968827833489671,0.11816879960346928,0.23845647090406,0.4751933052572466,0.006083075356313757,100,2,2,0.8156919441269719,0.9868602697229056,0.5913988717481119
100,2,2,0.007104996526756435,0.24528987405360114,0.5115129593014198,0.0284683837632796,0.03337236530686167,-0.05115894201885906,0.6460096313392439,0.1699296846146936,0.23489507876891683,0.4791155123552953,0.004490529042601843,100,2,2,0.7547101259463989,0.9928950034732436,0.5115129593014198
100,2,2,0.02840149833925846,0.17512086150930672,0.6074142237225636,0.02303736386917381,0.03584987258487637,0.06460620257594839,0.5617319535838874,0.1205753318670788,0.24143497663027258,0.4721050967803628,0.0075371546657991865,100,2,2,0.8248791384906933,0.9715985016607416,0.6074142237225636
100,2,2,0.027769828674193194,0.1579052437546471,0.6300468024437709,0.025336556956730736,0.0362648074133704,0.051579404363183735,0.6432979305999463,0.09850838581835776,0.23228989992634813,0.4814443013684149,0.004561984698531299,100,2,2,0.8420947562453529,0.9722301713258068,0.6300468024437709
100,2,2,0.023461063704757344,0.20749379070954754,0.564238313003355,0.025380560383279127,0.037157271528664056,-0.15014278116688448,0.1754764908119406,0.1067093693980068,0.24609067691954767,0.4677940409210577,0.00961016054475682,100,2,2,0.7925062092904525,0.9765389362952427,0.564238313003355
100,2,2,0.03281828381075648,0.16533780548318733,0.6174830480349969,0.026635662972080185,0.03623296740029259,0.14829712106545634,0.18090531276691785,0.10082354164590844,0.23195616831126364,0.4816427418946416,0.005087619767234386,100,2,2,0.8346621945168127,0.9671817161892435,0.6174830480349969
100,2,2,0.017952941501401313,0.1887334522874098,0.5866939514586234,0.02289405533746524,0.029004878088911057,0.022193457722582115,0.8421452909951487,0.13068616329818286,0.22876266015825578,0.4848447732554937,0.00504559474313921,100,2,2,0.8112665477125902,0.9820470584985986,0.5866939514586234
100,2,5,0.031223084295055922,0.13723975027882718,0.659188663296584,0.02946854114107988,0.04588789068679628,-0.012333435339436555,0.9118835300695924,0.1363942831613716,0.05765618771672474,0.6693682958201808,0.0009478386021350323,100,2,5,0.8627602497211728,0.9687769157049441,0.659188663296584
100,2,5,0.04256126964042295,0.19478408344685105,0.5797742086460247,0.029131126029022004,0.044114359769048365,0.15313501508385166,0.16693010000536887,0.14493710359416445,0.058653761340500724,0.6680837573713512,0.001410478734976243,100,2,5,0.805215916553149,0.957438730359577,0.5797742086460247
100,2,5,0.046682037504102554,0.12207696170121628,0.6807740323194967,0.03859639112454614,0.042700529232860655,0.13593857387842254,0.2204340634505921,0.22405372297006765,0.05776996605106564,0.6692174375717843,0.0010268248850417083,100,2,5,0.8779230382987837,0.9533179624958974,0.6807740323194967
100,2,5,0.02030000998524051,0.17817472211333385,0.6015915397707412,0.033203254041648,0.046986259931586866,0.1546410258870871,0.16274661952755867,0.2196928330749528,0.057114359121522955,0.6700213811203528,0.000877362950110846,100,2,5,0.8218252778866662,0.9796999900147595,0.6015915397707412
100,2,5,0.03972714731789714,0.1647217468869666,0.619808999628117,0.03141047148359398,0.0452047235808715,-0.04178763609187739,0.7075907250732876,0.18089707979026606,0.05962050876929825,0.6669668711815664,0.0018665928948592295,100,2,5,0.8352782531130334,0.9602728526821028,0.619808999628117
100,2,5,0.01423395731565001,0.2248166384162565,0.5388897025878879,0.02808124141463719,0.032133997948903384,0.02552365940664672,0.8188359586951682,0.18820212478331366,0.05729717746041833,0.6698427792467783,0.0009684086779362273,100,2,5,0.7751833615837436,0.98576604268435,0.5388897025878879
100,2,5,0.029468315540200643,0.1640498349365518,0.6211444777544625,0.03527203773327195,0.04313708692181269,-0.08558622870590421,0.4417059305588825,0.1982198562983004,0.058321923937927095,0.6685187260758263,0.0013179605683880922,100,2,5,0.8359501650634482,0.9705316844597993,0.6211444777544625
100,2,5,0.03472243126075356,0.19991386453652726,0.5730134964159266,0.030554723191796706,0.04190172764862375,-0.05414533970673353,0.6268513367362685,0.16832964081266846,0.05616941527707167,0.6712194613949871,0.0009932421517388256,100,2,5,0.8000861354634727,0.9652775687392464,0.5730134964159266
100,2,5,0.04854661749016389,0.1964537695212352,0.5778132446110472,0.028414258052987806,0.03535933487236227,0.056475307658596416,0.612072993257079,0.19856104817058173,0.05768595898103964,0.6693863400248934,0.0011160397192457295,100,2,5,0.8035462304787648,0.9514533825098361,0.5778132446110472
100,2,5,0.04281718477178502,0.14840262153016415,0.6426137753715573,0.028751524555522424,0.04240501380946799,0.1571526968902912,0.15594299856800295,0.20584924579992814,0.059297572931215216,0.6672978567649319,0.0011943957252694552,100,2,5,0.8515973784698359,0.957182815228215,0.6426137753715573
100,2,5,0.03903240561734136,0.15568208116818427,0.6325223815219929,0.029944919001960037,0.0517004982507355,0.029858899663733736,0.7887287339292273,0.16678589932548538,0.05911537784250724,0.6675398736897775,0.0013176644824977183,100,2,5,0.8443179188318157,0.9609675943826587,0.6325223815219929
100,2,5,0.02634927484022832,0.2405416009122328,0.5188038117860514,0.030812688857708583,0.03589582844685155,-0.13457133868646665,0.22515420892804144,0.20886792756590425,0.05879271118904609,0.6679555529777699,0.001611541635495516,100,2,5,0.7594583990877672,0.9736507251597717,0.5188038117860514
