,0,0,0,0,0,0,1,1,1,1,1,1,10,10,10,10,10,10,50,50,50,50,50,50,100,100,100,100,100,100,1000,1000,1000,1000,1000,1000
,num_unique_words,num_unique_words,num_words,num_words,successes,successes,num_unique_words,num_unique_words,num_words,num_words,successes,successes,num_unique_words,num_unique_words,num_words,num_words,successes,successes,num_unique_words,num_unique_words,num_words,num_words,successes,successes,num_unique_words,num_unique_words,num_words,num_words,successes,successes,num_unique_words,num_unique_words,num_words,num_words,successes,successes
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
1100,98.93666666666667,4.948331929942541,904.5533333333333,44.68967616301954,0.07666666666666666,0.2660618140374314,98.90333333333334,5.121912620192663,888.7,42.13229165378973,0.06666666666666667,0.2494438257849299,98.83333333333333,4.9158473893679355,895.2833333333333,45.32074273687736,0.05333333333333334,0.22469732728470332,98.83333333333333,5.0654603827183236,900.2466666666667,41.57698669002146,0.11,0.31288975694324067,99.43,4.892691828976495,890.8833333333333,45.5562259435768,0.07,0.2551470164434608,98.88666666666667,4.733619709646687,892.1933333333334,44.0323663784822,0.08,0.27129319932501
1200,98.58666666666667,5.005579109575858,935.6666666666666,49.37599506732893,0.09333333333333334,0.2908989897236193,98.52,5.1221349715393805,913.5733333333334,47.96288101809102,0.06333333333333334,0.24356153682842135,98.40666666666667,5.022743827387136,918.4133333333333,54.69633585127575,0.07333333333333333,0.26068286394689505,98.48,5.103880876352821,924.91,47.41288748852993,0.09,0.28618176042508314,99.04,4.952278936678209,914.13,52.03959806403836,0.07666666666666666,0.2660618140374314,98.59333333333333,4.786225606420528,916.98,52.708629274531525,0.09666666666666666,0.29550333707459586
1300,98.16666666666667,5.041053681743749,955.08,53.17004419783758,0.07,0.2551470164434606,98.01666666666667,5.150053937150131,932.23,58.03186279967237,0.09333333333333334,0.2908989897236192,97.93666666666667,5.0917569550096236,933.32,58.86734465445734,0.09666666666666666,0.29550333707459586,97.97333333333333,5.144507319030223,940.3366666666667,54.98505847551274,0.09666666666666666,0.29550333707459586,98.49666666666667,5.004330347031684,930.26,56.74621044616107,0.13,0.3363034344160046,98.12666666666667,4.808737418029347,934.1666666666666,57.878195856086954,0.12,0.3249615361854375
1400,97.72666666666667,5.133415583756645,972.2966666666666,58.013866062826374,0.09,0.2861817604250829,97.50333333333333,5.2297216836930165,942.2933333333333,62.184515400182676,0.08666666666666667,0.28134597128012206,97.37333333333333,5.218616249117719,940.2,67.84949029530975,0.12666666666666668,0.3325991915537707,97.33333333333333,5.2027770362460135,946.5066666666667,61.27046560583293,0.12,0.3249615361854376,97.80666666666667,5.09469876985436,936.82,65.10110802948492,0.10333333333333333,0.30439375084839765,97.53,4.830020703889373,939.3766666666667,61.41200850720394,0.10333333333333333,0.3043937508483975
1500,97.18333333333334,5.187458165828644,978.0366666666666,63.38786941433583,0.09333333333333334,0.2908989897236193,96.75,5.36477710006048,939.5466666666666,68.00574354828831,0.17666666666666667,0.38138635994953485,96.67333333333333,5.453435206872415,938.62,72.04204050413901,0.13,0.3363034344160046,96.64666666666666,5.233401273444345,949.1833333333333,69.4816262683084,0.15333333333333332,0.3603085097832451,97.12666666666667,5.150141314134551,937.78,72.23340593751158,0.08,0.27129319932500984,96.78333333333333,4.902012058555366,937.84,69.95570789197026,0.13666666666666666,0.3434951075181257
1600,96.62333333333333,5.312386992262097,982.05,68.3319410427266,0.11666666666666667,0.3210226714043033,95.89,5.540568562882333,935.3533333333334,74.47000619190403,0.12333333333333334,0.3288194371113451,95.70666666666666,5.5402125911877755,930.64,77.94115558120325,0.14,0.34698703145794907,95.75,5.341114115987413,940.4333333333333,77.26171252452423,0.09666666666666666,0.29550333707459586,96.11666666666666,5.358145408835245,933.08,78.35828141726098,0.18,0.38418745424597195,95.77333333333333,5.097903708606333,932.52,75.06687862610691,0.13666666666666666,0.3434951075181259
1700,96.00666666666666,5.433226992824372,982.5833333333334,76.979367726395,0.12,0.3249615361854375,94.78,5.752529878236185,922.18,83.01301665000095,0.18666666666666668,0.3896437118987326,94.65,5.648672410398746,916.94,84.627042959092,0.14,0.3469870314579494,94.67666666666666,5.552668027374065,924.1766666666666,86.94583824938883,0.16333333333333333,0.36966952208094633,94.97666666666667,5.620449764525573,920.9633333333334,84.46633642397951,0.14666666666666667,0.35377331097124215,94.66,5.424426236939722,917.6166666666667,83.36867750473726,0.16,0.3666060555964669
1800,95.19333333333333,5.623992255407975,975.9866666666667,82.13878391005204,0.11666666666666667,0.321022671404303,93.46333333333334,5.865320868365931,900.7633333333333,91.54329024504686,0.15333333333333332,0.3603085097832451,93.19333333333333,5.967910484881249,899.8333333333334,90.91079266083992,0.17666666666666667,0.38138635994953485,93.33,5.8726285994149725,907.08,91.68264248664157,0.16333333333333333,0.36966952208094633,93.59333333333333,5.811593776428476,899.4133333333333,90.93387243241956,0.17666666666666667,0.38138635994953485,93.37,5.736412932602865,900.9966666666667,89.96223275476338,0.14666666666666667,0.35377331097124204
1900,94.25333333333333,5.850568823247483,965.4,89.77802255192152,0.1,0.3000000000000009,91.87333333333333,6.138725890244289,878.75,96.8976478902696,0.16,0.366606055596467,91.54,6.515755264485209,877.3833333333333,98.73167199817676,0.19333333333333333,0.39491208585653026,91.83,6.247220715379496,884.3666666666667,95.75502887867329,0.15,0.3570714214271431,92.00333333333333,6.243128667227314,877.08,97.98714337435631,0.19666666666666666,0.3974781615244907,91.93,6.103968654353765,877.96,93.65367976397583,0.18333333333333332,0.3869395588747975
2000,93.18666666666667,6.1192446883218805,949.0,95.37791498385077,0.11666666666666667,0.3210226714043031,89.89,6.634598706779484,850.7166666666667,102.35378053051525,0.21666666666666667,0.4119735698102753,89.71333333333334,7.218343915946988,852.2666666666667,102.07687734687462,0.20666666666666667,0.4049142570416049,90.04333333333334,6.794222218588053,859.87,99.27000100735366,0.22,0.4142463035441605,90.08666666666667,6.8375791687474345,854.1833333333333,103.02609566944137,0.20333333333333334,0.4024784328245299,90.00333333333333,6.7401772149468595,853.0466666666666,99.41541373896146,0.16666666666666666,0.3726779962499655
2100,92.06,6.341114518232053,933.92,98.79247744641295,0.12333333333333334,0.3288194371113452,87.54666666666667,7.240705920158766,820.3166666666667,110.86939638852355,0.14666666666666667,0.35377331097124176,87.37333333333333,7.972073479061485,824.8766666666667,105.54516310829011,0.24,0.4270831300812527,87.77666666666667,7.325762000562727,831.9366666666666,103.59333628290105,0.18,0.38418745424597145,87.76333333333334,7.7006918881069195,829.0866666666667,111.19238203322307,0.23333333333333334,0.4229525846816504,87.7,7.6019734279988125,826.98,105.16418718683022,0.22666666666666666,0.41867515914953646
2200,90.82,6.685377077373173,915.58,104.7181467877782,0.13,0.3363034344160046,84.96,7.821236048946059,786.3966666666666,117.37557662856824,0.23333333333333334,0.4229525846816504,84.74666666666667,8.868060040893313,796.7333333333333,111.28409090651229,0.21333333333333335,0.409661106552992,85.14,8.109278636228998,804.0333333333333,108.66878832284618,0.24,0.42708313008125265,85.02666666666667,8.408683342566524,800.4266666666666,116.28862636656356,0.22333333333333333,0.4164799581679243,85.03,8.461034215744547,799.4666666666667,107.87620476989149,0.25,0.4330127018922193
2300,89.29333333333334,7.0437174528480035,891.4933333333333,110.48778192884294,0.15666666666666668,0.3634862063713317,81.79,8.757809847977594,752.5366666666666,120.84392960435464,0.22666666666666666,0.4186751591495366,81.56,9.809845394636282,767.64,116.08036181887095,0.27,0.4439594576084611,82.24666666666667,8.972875174039196,778.9533333333334,112.5889181442334,0.27,0.4439594576084611,81.94666666666667,9.39878479142678,770.98,118.28127324306246,0.2833333333333333,0.4506168611531934,82.01333333333334,9.408143045019857,771.8233333333334,111.87140886849612,0.23,0.42083250825001695
2400,87.54333333333334,7.280667704422595,866.2966666666666,114.41175051346582,0.15333333333333332,0.36030850978324513,78.16333333333333,9.925219840834199,719.7,128.8021868344375,0.25666666666666665,0.4367938746009257,78.27,10.388315551618556,741.2033333333334,117.19921212287316,0.25666666666666665,0.43679387460092567,78.84,9.935176562765927,751.6166666666667,115.6348695487462,0.23666666666666666,0.4250359461922667,78.63666666666667,10.226337999933742,743.88,119.19946420461238,0.2633333333333333,0.44044169749115414,78.62,9.969399848202164,743.9266666666666,112.64454990021589,0.2633333333333333,0.44044169749115425
2500,85.69,7.469531444474948,841.4366666666666,116.92296319467027,0.18666666666666668,0.38964371189873265,74.46666666666667,10.849372741725166,686.9066666666666,127.04420997782184,0.26,0.4386342439892256,74.39,11.213885737483388,714.1066666666667,118.90944154645119,0.31666666666666665,0.4651761912317613,75.32666666666667,10.713851885396876,726.2733333333333,114.52029786121858,0.26,0.43863424398922574,75.06333333333333,10.869498097377308,719.7,119.08407394218034,0.31333333333333335,0.4638486343146393,74.71,10.76874644515322,715.0533333333333,114.09328269252123,0.27,0.4439594576084609
2600,83.71333333333334,7.8233297827005135,814.0033333333333,123.28053369810212,0.2,0.3999999999999996,69.88666666666667,11.869870354061254,652.4,129.57744145233502,0.31,0.46249324319388735,70.30333333333333,11.771632096791954,685.3966666666666,117.69239279674042,0.29,0.4537620521815369,71.26333333333334,11.532012930196627,698.51,114.57284393200098,0.2866666666666667,0.4522044768563099,71.01666666666667,11.623383997595345,692.3733333333333,118.93718491521295,0.33,0.4702127178203495,70.85333333333334,11.437882476907848,691.44,112.76213785368444,0.33666666666666667,0.47256980671877674
2700,81.4,8.40832920383116,783.17,127.69085493226726,0.19,0.39230090491866026,65.42333333333333,12.693730298414602,621.28,131.64252706983925,0.32,0.4664761515876253,66.18666666666667,11.911275703672082,662.3166666666667,116.33639322623372,0.31,0.46249324319388724,67.17666666666666,11.861652030340837,675.6066666666667,111.99716643240974,0.31,0.46249324319388735,66.96,12.071387658426017,669.86,118.50994501165997,0.3466666666666667,0.47590848793532575,66.43666666666667,11.787535318669839,666.26,112.81586354173184,0.3433333333333333,0.47482160392673345
2800,78.98333333333333,9.052240361123616,754.5066666666667,135.4210100226533,0.24666666666666667,0.4310710176087246,60.85666666666667,13.297723698270902,593.6433333333333,131.91139496731216,0.33,0.47021271782034935,61.99666666666667,12.431277309896817,641.5266666666666,118.1248603056199,0.3433333333333333,0.47482160392673345,62.85,12.271138224848315,653.25,110.95434872054362,0.33666666666666667,0.47256980671877674,62.593333333333334,12.616970934243904,648.56,118.46400184584904,0.33666666666666667,0.4725698067187766,62.28333333333333,11.847210173238627,645.7866666666666,110.61896080188465,0.4,0.4898979485566343
2900,76.25333333333333,9.808966419670424,721.5966666666667,139.45071048781188,0.24333333333333335,0.42909465415246334,56.14,13.955419496859756,565.6633333333333,132.37883764241005,0.41333333333333333,0.49243160833651617,57.93,12.475246156556056,622.24,117.65407940228843,0.3466666666666667,0.4759084879353258,58.53,12.599832009462135,633.2533333333333,108.80374911841143,0.38,0.48538644398046327,58.58,12.784506247798548,628.4366666666666,116.85010050868111,0.4033333333333333,0.49056656587618747,58.27,11.731315640910301,624.7666666666667,107.35731098636097,0.3933333333333333,0.4884897360459303
3000,73.39,10.526691471366178,691.2666666666667,143.1459938508778,0.26,0.4386342439892257,51.35,14.272146533253741,538.0833333333334,129.8221465013663,0.42333333333333334,0.49408726174859274,53.97,12.06520202897572,604.5866666666667,115.68821240251266,0.4033333333333333,0.4905665658761874,54.67,12.65547707516394,617.1,105.41092606240271,0.36333333333333334,0.4809596887705067,54.7,12.573119475028193,612.6833333333333,114.04059097044741,0.3466666666666667,0.47590848793532553,54.24666666666667,11.478058294947896,608.27,105.03226694687683,0.41333333333333333,0.492431608336516
3100,70.18333333333334,11.633416905143944,661.31,149.41941161263708,0.25,0.4330127018922193,47.06666666666667,14.134433919411922,514.0066666666667,128.6317221977361,0.47333333333333333,0.49928838248940793,50.24,11.59377994156062,587.0166666666667,114.37011434616802,0.4266666666666667,0.4945929864264369,50.943333333333335,12.071458993105272,601.8633333333333,102.72885665132699,0.38333333333333336,0.48619840486049354,51.11666666666667,11.992347096748361,598.7833333333333,111.0500625343763,0.38666666666666666,0.4869861964733241,50.46666666666667,10.887709686716583,591.3433333333334,103.20325635474019,0.4033333333333333,0.4905665658761874
3200,66.79666666666667,12.797733740349848,629.89,154.47933378502978,0.2733333333333333,0.4456705310228881,42.63666666666666,14.048178608710176,490.8833333333333,127.0775736399709,0.4766666666666667,0.49945525881259467,46.69,10.923090222093743,573.73,113.32809492795687,0.42,0.4935585071701226,47.88333333333333,11.345030728130366,588.5766666666667,99.99725390673932,0.41333333333333333,0.49243160833651617,47.53666666666667,11.36641202060801,586.12,107.78406932381053,0.44333333333333336,0.49677851089684616,47.28666666666667,10.555779880657271,580.3,104.00405440814963,0.4633333333333333,0.49865374314804484
3300,63.233333333333334,14.076181616080717,598.15,156.1143838130661,0.3433333333333333,0.47482160392673345,38.76,13.627511389342764,469.23,123.5725040883556,0.41,0.4918333050943182,43.666666666666664,10.329031362566807,559.6433333333333,110.95216441732393,0.4633333333333333,0.4986537431480449,45.10666666666667,10.493900874105663,578.1033333333334,97.9289503784362,0.44,0.4963869458396348,44.846666666666664,10.395342974407127,574.84,104.13395731780612,0.45666666666666667,0.4981186828680703,44.31333333333333,9.76840940082991,569.8966666666666,103.0437091184556,0.43666666666666665,0.4959726694979164
3400,59.63333333333333,14.706423388740339,567.61,156.7051091487872,0.35333333333333333,0.47800511387315553,35.086666666666666,12.97687002152505,447.8066666666667,119.97003496243921,0.53,0.49909918853871205,41.223333333333336,9.790818261117014,549.73,111.57913678939562,0.49,0.49989998999799884,42.61666666666667,9.713378517396619,569.5066666666667,97.58218735450079,0.5033333333333333,0.4999888887654292,42.35333333333333,9.532496466765085,565.2233333333334,100.8727587386979,0.5,0.5,41.89,8.758494923977143,561.32,100.77316574035639,0.45666666666666667,0.4981186828680703
3500,55.903333333333336,15.33560091928437,538.9833333333333,157.1981013102752,0.39666666666666667,0.4892057054268921,31.473333333333333,12.095010909002472,428.02,116.89736067736231,0.5133333333333333,0.4998221906060422,39.28,9.180501075649412,540.2866666666666,111.44615062391743,0.52,0.49959983987187273,40.446666666666665,8.69217016758313,562.4333333333333,95.60557282687842,0.47333333333333333,0.4992883824894079,40.233333333333334,8.879126583673015,558.6233333333333,100.71468672553283,0.5566666666666666,0.49677851089684616,39.946666666666665,7.929091302847307,552.8466666666667,98.1959426634093,0.5433333333333333,0.4981186828680703
3600,52.016666666666666,16.17167448211704,510.8066666666667,156.72186389340266,0.4,0.4898979485566343,28.833333333333332,11.747860325277198,414.18,116.20445028770057,0.5333333333333333,0.4988876515698591,37.43333333333333,8.323394072665842,532.9666666666667,113.06649469326541,0.53,0.49909918853871205,38.74333333333333,8.000257634740409,555.8733333333333,94.80459177815297,0.47333333333333333,0.49928838248940777,38.45666666666666,7.975052072278627,553.4366666666666,98.8243525430628,0.5266666666666666,0.49928838248940793,38.00333333333333,7.292232549470394,546.1966666666667,99.01648678657288,0.54,0.498397431775085
3700,48.16,16.866368903827528,482.8433333333333,157.29375529739107,0.43,0.49507575177946195,26.286666666666665,11.220716950751807,398.53,113.68862050941301,0.5333333333333333,0.4988876515698591,36.11,7.769034689071738,525.2933333333333,113.17069978085708,0.5466666666666666,0.4978174587358522,37.38,7.2788918570526,550.12,94.46882519293514,0.5133333333333333,0.49982219060604216,37.263333333333335,7.313958496524896,549.2766666666666,97.40718722056512,0.5133333333333333,0.49982219060604216,36.71,6.527319511101018,540.7566666666667,97.25778866268526,0.5,0.5
3800,44.28666666666667,17.378084538355246,456.4,153.93775798462605,0.4766666666666667,0.49945525881259467,24.026666666666667,10.755740586103583,385.2866666666667,110.61448589081309,0.6133333333333333,0.48698619647332414,34.84,7.4820496300590404,519.1,114.78485672480195,0.5733333333333334,0.4945929864264369,36.33,6.781428069858639,546.8033333333333,94.83366836496182,0.5566666666666666,0.4967785108968461,36.09,6.68644649022683,544.44,96.68595072018823,0.5433333333333333,0.4981186828680703,35.64666666666667,6.035049479683015,536.7166666666667,97.36232872911143,0.57,0.49507575177946195
3900,40.35333333333333,17.603460518381674,429.79,148.5646410377202,0.47333333333333333,0.499288382489408,21.746666666666666,10.180495512934957,371.73,106.41455304609424,0.6233333333333333,0.48455019233190827,33.71666666666667,7.210389880042702,511.7966666666667,115.91520746745104,0.6033333333333334,0.4892057054268921,35.413333333333334,6.082967112264281,543.52,93.62020579625609,0.6133333333333333,0.48698619647332414,35.11,6.054576781245737,540.6766666666666,95.83735591557651,0.5733333333333334,0.4945929864264369,34.806666666666665,5.522917908336339,533.63,96.65029625752148,0.5866666666666667,0.4924316083365161
4000,36.973333333333336,17.75328952304018,408.67,145.3647863136048,0.51,0.4998999899979987,19.75,9.533843226457348,359.34,102.24714046531241,0.6333333333333333,0.4818944098266994,32.79,6.900185987831537,507.13666666666666,118.26280616585348,0.5566666666666666,0.4967785108968462,34.663333333333334,5.443955873770062,541.2,93.35702080365105,0.5866666666666667,0.4924316083365161,34.48,5.624019914616233,539.0,95.38818934578151,0.5533333333333333,0.49714741833339066,34.25666666666667,5.202959627835775,531.45,97.56195040417484,0.6133333333333333,0.48698619647332414
4100,33.36333333333334,17.394769009357063,385.9166666666667,140.92542846799816,0.5833333333333334,0.4930066485916355,18.19,9.178265994547482,348.77666666666664,100.26910518976196,0.65,0.4769696007084733,31.933333333333334,6.617821057988466,502.02666666666664,119.19968941048273,0.6166666666666667,0.4861984048604936,34.17333333333333,5.164941647513764,538.3766666666667,93.34035277175438,0.5766666666666667,0.49408726174859263,34.026666666666664,5.366496891724512,536.0633333333334,94.5647890190753,0.61,0.4877499359302883,33.81,4.858727542611678,529.1166666666667,97.39830451410445,0.5966666666666667,0.4905665658761873
4200,29.826666666666668,16.98067398217423,366.26666666666665,136.04161944869014,0.6333333333333333,0.48189440982669945,16.676666666666666,8.693989622466518,338.83,96.69033612517849,0.6366666666666667,0.48095968877050654,31.246666666666666,6.559407154783289,496.72333333333336,120.91280655451219,0.6466666666666666,0.47800511387315536,33.81,4.797975267408811,537.0333333333333,94.1131175176388,0.6066666666666667,0.4884897360459302,33.64,4.965588249811562,534.0066666666667,93.5323827464169,0.6066666666666667,0.4884897360459302,33.406666666666666,4.59796573376628,527.7633333333333,97.40784014760938,0.61,0.48774993593028815
4300,26.816666666666666,16.22415038008325,346.76666666666665,126.34499946135134,0.64,0.4800000000000006,15.2,8.195120499419154,329.52666666666664,93.69206274931844,0.6433333333333333,0.479015193449597,30.69333333333333,6.52476989802876,492.16,123.10508140067436,0.6633333333333333,0.4725698067187767,33.486666666666665,4.509599637316924,535.3366666666667,94.4006531874765,0.6533333333333333,0.4759084879353254,33.4,4.753945729601889,533.5466666666666,94.11291704944414,0.64,0.4800000000000005,33.0,4.150501977672901,525.8733333333333,96.40638268404342,0.6366666666666667,0.48095968877050654
4400,23.993333333333332,15.51042516789559,329.1766666666667,118.51933227209062,0.6433333333333333,0.4790151934495971,13.953333333333333,7.815230145185888,320.61,91.17652055216851,0.67,0.4702127178203497,30.153333333333332,6.627957620732212,488.06333333333333,125.97700579426738,0.6133333333333333,0.4869861964733241,33.266666666666666,4.3667938912764,534.4866666666667,94.2392866884908,0.67,0.4702127178203495,33.223333333333336,4.548273176590081,533.24,93.88206644508843,0.63,0.48280430818293196,32.74666666666667,3.9702001069075674,524.7033333333334,96.21175598069541,0.6233333333333333,0.48455019233190816
4500,21.253333333333334,14.680457153039283,314.1766666666667,111.8766528617815,0.6533333333333333,0.47590848793532553,12.876666666666667,7.361258195595523,313.35333333333335,88.07198848416876,0.6666666666666666,0.4714045207910323,29.533333333333335,6.541831208121743,482.8066666666667,127.40427500240675,0.68,0.4664761515876253,33.086666666666666,4.251959025620489,533.9233333333333,94.73991127760723,0.6666666666666666,0.47140452079103234,33.05,4.3290684140278195,532.2,93.6525849438587,0.6633333333333333,0.47256980671877663,32.64,3.8880672147825135,524.3766666666667,97.02539936646599,0.6533333333333333,0.4759084879353256
4600,18.75,14.127544018689164,299.86,103.90508681805083,0.7233333333333334,0.4473502232280897,11.793333333333333,6.916932525011035,306.26,85.24145548577485,0.7433333333333333,0.43679387460092567,28.99,6.64955386974695,478.27666666666664,129.74749884123224,0.6666666666666666,0.4714045207910321,32.93,4.147903084692312,532.55,93.36830743530342,0.6233333333333333,0.4845501923319083,32.943333333333335,4.283315175058787,531.51,93.09162099781052,0.6966666666666667,0.4596979684773719,32.57333333333333,3.8494097671663337,524.9433333333334,98.5635165205102,0.64,0.48000000000000054
4700,16.493333333333332,13.31027005319159,286.3833333333333,94.45879025032849,0.7166666666666667,0.4506168611531931,10.873333333333333,6.561297297198339,300.31,83.1612523955718,0.74,0.43863424398922574,28.493333333333332,6.6999966832495925,474.78,131.17089971992016,0.6666666666666666,0.4714045207910324,32.87,4.1174142371153275,532.9866666666667,94.66252244450047,0.6766666666666666,0.4677487454701377,32.846666666666664,4.1788940589054855,531.16,93.59409383075408,0.6833333333333333,0.46517619123176135,32.54,3.8325448464434166,526.48,100.17832233905035,0.69,0.46249324319388735
