,eta=1,eta=1,eta=1,eta=1,eta=1,eta=1,eta=2,eta=2,eta=2,eta=2,eta=2,eta=2,eta=3,eta=3,eta=3,eta=3,eta=3,eta=3
,num_bases,num_bases,num_unique_bases,num_unique_bases,successes,successes,num_bases,num_bases,num_unique_bases,num_unique_bases,successes,successes,num_bases,num_bases,num_unique_bases,num_unique_bases,successes,successes
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
10250,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.3033333333333,14.504182921565164,1.24,0.4270831300812527,0.9966666666666668,0.0576387215526352
10260,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.29,14.491120269553571,1.24,0.4270831300812527,0.99,0.09949874371066222
10270,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.28,14.442585179484544,1.24,0.4270831300812527,0.9966666666666668,0.0576387215526352
10280,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.28,14.440277005653314,1.24,0.4270831300812527,0.9966666666666668,0.05763872155263504
10290,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.25666666666663,14.358648574600933,1.24,0.4270831300812527,1.0,0.0
10300,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.25,14.362247967037284,1.24,0.4270831300812527,0.99,0.09949874371066222
10310,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.24,14.385492692292486,1.2366666666666666,0.4250359461922668,0.9933333333333332,0.08137703743822464
10320,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.21666666666667,14.369054325954144,1.23,0.42083250825001695,0.9966666666666668,0.05763872155263504
10330,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.2,14.361290564105518,1.2266666666666666,0.4186751591495364,0.9833333333333332,0.12801909579781026
10340,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.1833333333333,14.348393251123564,1.2266666666666666,0.4186751591495364,0.9933333333333332,0.08137703743822483
10350,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.16666666666663,14.295181783461961,1.2266666666666666,0.4186751591495364,0.9933333333333332,0.08137703743822466
10360,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.14666666666668,14.252198270988055,1.2266666666666666,0.4186751591495364,1.0,0.0
10370,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.14333333333332,14.250945777581055,1.2266666666666666,0.4186751591495364,1.0,0.0
10380,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.1266666666667,14.218437169940845,1.2266666666666666,0.4186751591495364,0.9933333333333332,0.08137703743822453
10390,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.11666666666667,14.250253409052831,1.2266666666666666,0.4186751591495364,0.9966666666666668,0.05763872155263526
10400,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.10666666666665,14.237811941758794,1.2266666666666666,0.4186751591495364,0.9966666666666668,0.05763872155263526
10410,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.1,14.232708807532045,1.2266666666666666,0.4186751591495364,0.9933333333333332,0.08137703743822494
10420,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.09333333333333,14.23556422797807,1.2266666666666666,0.4186751591495364,0.9966666666666668,0.057638721552635025
10430,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.08666666666667,14.206776161004615,1.2266666666666666,0.4186751591495364,0.99,0.09949874371066213
10440,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.0733333333333,14.166202345331953,1.2233333333333334,0.4164799581679243,1.0,0.0
10450,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.06333333333333,14.164015045961461,1.22,0.4142463035441604,1.0,0.0
10460,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.0533333333333,14.157818413238068,1.2166666666666666,0.41197356981027533,0.99,0.09949874371066217
10470,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.0433333333333,14.172089550317613,1.21,0.407308237088326,0.9966666666666668,0.05763872155263525
10480,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.02666666666667,14.15765831233712,1.21,0.407308237088326,1.0,0.0
10490,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.00333333333333,14.14272447428556,1.2,0.3999999999999994,0.9966666666666668,0.057638721552635226
10500,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.0,14.138363884598999,1.2,0.3999999999999994,0.9966666666666668,0.05763872155263521
10510,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.0,14.143549766589716,1.2,0.3999999999999994,0.9866666666666668,0.11469767022723446
10520,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,203.0,14.172273400317021,1.2,0.3999999999999994,0.9966666666666668,0.057638721552635226
10530,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.98,14.15507918263501,1.1966666666666668,0.3974781615244908,1.0,0.0
10540,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.95,14.145700171194534,1.19,0.39230090491866026,0.99,0.099498743710662
10550,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.94,14.15991054585682,1.19,0.39230090491866026,1.0,0.0
10560,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.92666666666668,14.143123967340285,1.19,0.39230090491866026,0.9966666666666668,0.057638721552635074
10570,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.92333333333332,14.110662241329726,1.19,0.39230090491866026,0.9933333333333332,0.08137703743822458
10580,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.92,14.094216307880833,1.19,0.39230090491866026,0.9966666666666668,0.057638721552635185
10590,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.91333333333333,14.084003534349007,1.19,0.39230090491866026,0.9933333333333332,0.08137703743822462
10600,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.90666666666667,14.132867916865099,1.19,0.39230090491866026,0.9966666666666668,0.057638721552635185
10610,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.89666666666668,14.144704152281019,1.19,0.39230090491866026,1.0,0.0
10620,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.89,14.14111853190308,1.19,0.39230090491866026,0.9933333333333332,0.08137703743822501
10630,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.8766666666667,14.084795190401444,1.19,0.39230090491866026,0.9933333333333332,0.08137703743822453
10640,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.86,14.032595388356846,1.19,0.39230090491866026,1.0,0.0
10650,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.85666666666665,14.059971155336301,1.19,0.39230090491866026,0.9966666666666668,0.057638721552635226
10660,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.84,14.01336504912365,1.19,0.39230090491866026,0.9966666666666668,0.057638721552635074
10670,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.82,13.947554146396678,1.19,0.39230090491866026,1.0,0.0
10680,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.81666666666663,13.956470024886515,1.19,0.39230090491866026,1.0,0.0
10690,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.8033333333333,13.886851895068052,1.1866666666666668,0.3896437118987328,0.9966666666666668,0.05763872155263505
10700,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.80666666666667,13.920822134087059,1.1866666666666668,0.3896437118987328,0.9966666666666668,0.057638721552635226
10710,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.8,13.938436067220714,1.1833333333333331,0.3869395588747971,0.9933333333333332,0.08137703743822461
10720,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.78333333333333,13.909818674431222,1.1833333333333331,0.3869395588747971,0.9966666666666668,0.057638721552635025
10730,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.7733333333333,13.874507398663061,1.1833333333333331,0.3869395588747971,1.0,0.0
10740,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.7733333333333,13.868980576171513,1.1833333333333331,0.3869395588747971,1.0,0.0
10750,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.75333333333333,13.813971992957768,1.1833333333333331,0.3869395588747971,1.0,0.0
10760,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.75666666666663,13.848133047053285,1.1833333333333331,0.3869395588747971,0.9933333333333332,0.08137703743822462
10770,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.74,13.825787500175158,1.1833333333333331,0.3869395588747971,0.9966666666666668,0.057638721552635226
10780,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.73,13.83728417476973,1.1833333333333331,0.3869395588747971,0.9933333333333332,0.08137703743822454
10790,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.72,13.807302415750868,1.1833333333333331,0.3869395588747971,1.0,0.0
10800,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.70666666666668,13.778508224364819,1.1833333333333331,0.3869395588747971,0.9933333333333332,0.08137703743822462
10810,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.7,13.77521929650002,1.1833333333333331,0.3869395588747971,0.9966666666666668,0.057638721552635074
10820,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.69,13.735861822252016,1.1833333333333331,0.3869395588747971,0.9933333333333332,0.08137703743822465
10830,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.6833333333333,13.733040045411954,1.1833333333333331,0.3869395588747971,0.9933333333333332,0.08137703743822447
10840,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.66333333333333,13.672478032732599,1.1833333333333331,0.3869395588747971,0.9966666666666668,0.057638721552634976
10850,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.65666666666667,13.694480234345832,1.1833333333333331,0.3869395588747971,0.9933333333333332,0.08137703743822476
10860,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.6533333333333,13.688918470386524,1.1833333333333331,0.3869395588747971,0.9966666666666668,0.057638721552635226
10870,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.64,13.744467978063016,1.1833333333333331,0.3869395588747971,0.9966666666666668,0.057638721552635025
10880,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.64333333333332,13.779554500136134,1.1833333333333331,0.3869395588747971,0.9966666666666668,0.057638721552635226
10890,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.64,13.780798235225694,1.18,0.3841874542459712,1.0,0.0
10900,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.6233333333333,13.765468470859327,1.18,0.3841874542459712,1.0,0.0
10910,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.62,13.763560585836787,1.18,0.3841874542459712,1.0,0.0
10920,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.60666666666665,13.714662064941887,1.18,0.3841874542459712,0.9966666666666668,0.05763872155263496
10930,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.6033333333333,13.753520357429318,1.18,0.3841874542459712,0.9966666666666668,0.05763872155263525
10940,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.59,13.7310560409606,1.18,0.3841874542459712,0.9966666666666668,0.057638721552635074
10950,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.5733333333333,13.683004868164845,1.18,0.3841874542459712,1.0,0.0
10960,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.56666666666663,13.715886976625153,1.18,0.3841874542459712,1.0,0.0
10970,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.57,13.786168188925199,1.18,0.3841874542459712,1.0,0.0
10980,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.55666666666667,13.701099307071047,1.18,0.3841874542459712,0.9966666666666668,0.05763872155263496
10990,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.54,13.684360903357286,1.1733333333333331,0.3785351884420906,1.0,0.0
11000,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.5233333333333,13.6434155873406,1.1733333333333331,0.3785351884420906,0.9933333333333332,0.08137703743822458
11010,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.51666666666668,13.643425360061011,1.17,0.375632799419859,0.9966666666666668,0.057638721552635226
11020,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.51,13.60428486421344,1.17,0.375632799419859,0.9966666666666668,0.05763872155263512
11030,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.50666666666663,13.603306787526169,1.17,0.375632799419859,1.0,0.0
11040,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.50333333333333,13.601592635504934,1.17,0.375632799419859,0.9933333333333332,0.08137703743822483
11050,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.50333333333333,13.578536576360335,1.17,0.375632799419859,0.9966666666666668,0.057638721552635004
11060,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.49666666666667,13.561095907861665,1.17,0.375632799419859,0.9933333333333332,0.08137703743822472
11070,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.4933333333333,13.596689139476403,1.1666666666666667,0.3726779962499655,0.9933333333333332,0.08137703743822483
11080,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.49,13.585405158968713,1.1666666666666667,0.3726779962499655,1.0,0.0
11090,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.4833333333333,13.559857013339842,1.1666666666666667,0.3726779962499655,0.9966666666666668,0.057638721552635004
11100,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.47666666666663,13.569185269900661,1.1666666666666667,0.3726779962499655,0.9966666666666668,0.0576387215526352
11110,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.47,13.56450392261605,1.1666666666666667,0.3726779962499655,0.9966666666666668,0.057638721552635074
11120,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.46,13.550709698511485,1.1666666666666667,0.3726779962499655,0.9933333333333332,0.0813770374382247
11130,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.45666666666668,13.574539484720015,1.16,0.36660605559646703,0.9966666666666668,0.05763872155263512
11140,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.44333333333333,13.552618033264132,1.16,0.36660605559646703,0.9966666666666668,0.05763872155263496
11150,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.4333333333333,13.531650141632984,1.16,0.36660605559646703,0.9933333333333332,0.08137703743822461
11160,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.42333333333332,13.514095933094774,1.16,0.36660605559646703,1.0,0.0
11170,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.43,13.539513777582028,1.16,0.36660605559646703,1.0,0.0
11180,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.42333333333332,13.57561989581158,1.1566666666666667,0.3634862063713317,1.0,0.0
11190,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.42,13.575846198303793,1.1566666666666667,0.3634862063713317,1.0,0.0
11200,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.41,13.594921846042386,1.153333333333333,0.36030850978324536,0.9966666666666668,0.05763872155263496
11210,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.4,13.603675973794749,1.153333333333333,0.36030850978324536,0.9933333333333332,0.0813770374382247
11220,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.4033333333333,13.64455894812614,1.153333333333333,0.36030850978324536,0.9966666666666668,0.05763872155263496
11230,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.4,13.643313380553879,1.153333333333333,0.36030850978324536,1.0,0.0
11240,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.39,13.627101672769577,1.153333333333333,0.36030850978324536,0.9933333333333332,0.08137703743822466
11250,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.38,13.586105647560187,1.153333333333333,0.36030850978324536,0.9933333333333332,0.08137703743822455
11260,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.36333333333332,13.567288683529293,1.15,0.3570714214271433,0.9966666666666668,0.057638721552635226
11270,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.35,13.573534297791904,1.15,0.3570714214271433,1.0,0.0
11280,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.34333333333333,13.534848437356892,1.15,0.3570714214271433,0.9966666666666668,0.057638721552635226
11290,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.33666666666667,13.529104018949518,1.15,0.3570714214271433,0.9966666666666668,0.05763872155263496
11300,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.32666666666665,13.516654747220375,1.15,0.3570714214271433,0.9966666666666668,0.057638721552634976
11310,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.31333333333333,13.506609081812101,1.15,0.3570714214271433,1.0,0.0
11320,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.3,13.500987618195452,1.15,0.3570714214271433,0.9966666666666668,0.05763872155263512
11330,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.3,13.499012309548194,1.15,0.3570714214271433,0.9933333333333332,0.08137703743822455
11340,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.29,13.488485212703981,1.15,0.3570714214271433,0.9966666666666668,0.057638721552635226
11350,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.28333333333333,13.487638373299037,1.15,0.3570714214271433,0.9966666666666668,0.05763872155263496
11360,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.26666666666668,13.422948839787596,1.15,0.3570714214271433,0.9933333333333332,0.08137703743822478
11370,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.2633333333333,13.432820089450894,1.1466666666666667,0.35377331097124176,0.9966666666666668,0.05763872155263496
11380,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.26666666666668,13.437840434964066,1.1466666666666667,0.35377331097124176,0.9966666666666668,0.057638721552635185
11390,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.25666666666663,13.435678455349965,1.1466666666666667,0.35377331097124176,1.0,0.0
11400,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.24666666666667,13.39822708006132,1.1466666666666667,0.35377331097124176,1.0,0.0
11410,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.2333333333333,13.387763899256015,1.143333333333333,0.35041245538492016,0.9933333333333332,0.08137703743822508
11420,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.2333333333333,13.387763899256015,1.143333333333333,0.35041245538492016,0.9966666666666668,0.05763872155263512
11430,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.23,13.380723697418865,1.143333333333333,0.35041245538492016,1.0,0.0
11440,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.21666666666667,13.339030033035483,1.14,0.34698703145794924,1.0,0.0
11450,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.2133333333333,13.367167072927456,1.1366666666666667,0.34349510751812595,1.0,0.0
11460,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.20333333333332,13.318232698906508,1.1366666666666667,0.34349510751812595,1.0,0.0
11470,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.20333333333332,13.318232698906508,1.1366666666666667,0.34349510751812595,0.9966666666666668,0.05763872155263499
11480,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.2,13.357644502930373,1.1366666666666667,0.34349510751812595,1.0,0.0
11490,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.20333333333332,13.45592764876838,1.1366666666666667,0.34349510751812595,0.9966666666666668,0.057638721552635226
11500,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.2,13.451393979807428,1.1366666666666667,0.34349510751812595,1.0,0.0
11510,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.19666666666663,13.412605596560589,1.1366666666666667,0.34349510751812595,1.0,0.0
11520,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.20333333333332,13.462119281731093,1.1366666666666667,0.34349510751812595,0.9966666666666668,0.057638721552635074
11530,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.20666666666668,13.510882856259105,1.1366666666666667,0.34349510751812595,0.99,0.09949874371066204
11540,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.2,13.464273714785588,1.1366666666666667,0.34349510751812595,0.9966666666666668,0.057638721552635074
11550,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.18666666666667,13.41908425423369,1.1333333333333333,0.33993463423951864,1.0,0.0
11560,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.1833333333333,13.419006007235515,1.1333333333333333,0.33993463423951864,1.0,0.0
11570,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.18,13.439776783860646,1.1333333333333333,0.33993463423951864,1.0,0.0
11580,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.18,13.439776783860646,1.1333333333333333,0.33993463423951864,1.0,0.0
11590,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.17333333333332,13.471325926657055,1.1333333333333333,0.33993463423951864,0.9933333333333332,0.08137703743822476
11600,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.17666666666668,13.535094712963359,1.1333333333333333,0.33993463423951864,1.0,0.0
11610,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.16333333333333,13.526886395455351,1.1333333333333333,0.33993463423951864,0.9966666666666668,0.05763872155263512
11620,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.16,13.526556595576475,1.1333333333333333,0.33993463423951864,0.9966666666666668,0.05763872155263525
11630,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.15,13.472719349361745,1.1333333333333333,0.33993463423951864,0.9966666666666668,0.05763872155263512
11640,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.14666666666668,13.433483870124288,1.1333333333333333,0.33993463423951864,1.0,0.0
11650,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.13,13.37534174018244,1.1333333333333333,0.33993463423951864,1.0,0.0
11660,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.1266666666667,13.399898838755783,1.1333333333333333,0.33993463423951864,0.9966666666666668,0.057638721552635136
11670,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.1266666666667,13.406116348725133,1.1333333333333333,0.33993463423951864,0.9966666666666668,0.05763872155263525
11680,200.0,0.0,1.0,0.0,1.0,0.0,200.0,0.0,1.0,0.0,1.0,0.0,202.12,13.46547189419419,1.1333333333333333,0.33993463423951864,1.0,0.0
